ID,hourStart,businessDate,hourOfDay,dayOfWeek,store_ID,article_ID,quantity,netRevenue,vatAmount,grossAmount,currency_code,isActual
HS-HAM01-019498,2026-04-29T16:00:00Z,2026-04-29,16,2,HAM01,AR90015,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019499,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR00441,1.0,2.61,0.18,2.79,EUR,True
HS-HAM01-019500,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-HAM01-019501,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019502,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR00006,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019503,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR00404,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019504,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR00025,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019505,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR90011,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019506,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019507,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019508,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR00276,1.0,2.02,0.38,2.4,EUR,True
HS-HAM01-019509,2026-04-29T17:00:00Z,2026-04-29,17,2,HAM01,AR90009,1.0,1.34,0.26,1.6,EUR,True
HS-HAM01-019510,2026-04-29T18:00:00Z,2026-04-29,18,2,HAM01,AR00002,1.0,0.47,0.03,0.5,EUR,True
HS-HAM01-019511,2026-04-29T18:00:00Z,2026-04-29,18,2,HAM01,AR00039,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019512,2026-04-29T18:00:00Z,2026-04-29,18,2,HAM01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-HAM01-019513,2026-04-29T18:00:00Z,2026-04-29,18,2,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019514,2026-04-29T18:00:00Z,2026-04-29,18,2,HAM01,AR00023,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019515,2026-04-29T18:00:00Z,2026-04-29,18,2,HAM01,AR00101,1.0,1.78,0.12,1.9,EUR,True
HS-HAM01-019516,2026-04-29T18:00:00Z,2026-04-29,18,2,HAM01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-HAM01-019517,2026-04-29T18:00:00Z,2026-04-29,18,2,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019518,2026-04-29T18:00:00Z,2026-04-29,18,2,HAM01,AR90003,2.0,0.26,0.04,0.3,EUR,True
HS-HAM01-019519,2026-04-29T19:00:00Z,2026-04-29,19,2,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019520,2026-04-29T19:00:00Z,2026-04-29,19,2,HAM01,AR00291,1.0,1.85,0.35,2.2,EUR,True
HS-HAM01-019521,2026-04-29T19:00:00Z,2026-04-29,19,2,HAM01,AR00376,1.0,3.98,0.27,4.25,EUR,True
HS-HAM01-019522,2026-04-29T19:00:00Z,2026-04-29,19,2,HAM01,AR00162,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019523,2026-04-29T20:00:00Z,2026-04-29,20,2,HAM01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019524,2026-04-29T21:00:00Z,2026-04-29,21,2,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019525,2026-04-29T21:00:00Z,2026-04-29,21,2,HAM01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-HAM01-019526,2026-04-30T08:00:00Z,2026-04-30,8,3,HAM01,AR00011,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019527,2026-04-30T09:00:00Z,2026-04-30,9,3,HAM01,AR90036,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019528,2026-04-30T10:00:00Z,2026-04-30,10,3,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019529,2026-04-30T11:00:00Z,2026-04-30,11,3,HAM01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019530,2026-04-30T11:00:00Z,2026-04-30,11,3,HAM01,AR90025,1.0,1.01,0.19,1.2,EUR,True
HS-HAM01-019531,2026-04-30T12:00:00Z,2026-04-30,12,3,HAM01,AR00094,1.0,0.25,0.05,0.3,EUR,True
HS-HAM01-019532,2026-04-30T12:00:00Z,2026-04-30,12,3,HAM01,AR00023,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019533,2026-04-30T12:00:00Z,2026-04-30,12,3,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019534,2026-04-30T12:00:00Z,2026-04-30,12,3,HAM01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019535,2026-04-30T13:00:00Z,2026-04-30,13,3,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019536,2026-04-30T13:00:00Z,2026-04-30,13,3,HAM01,AR00026,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019537,2026-04-30T13:00:00Z,2026-04-30,13,3,HAM01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-HAM01-019538,2026-04-30T13:00:00Z,2026-04-30,13,3,HAM01,AR90012,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019539,2026-04-30T13:00:00Z,2026-04-30,13,3,HAM01,AR00138,1.0,1.87,0.13,2.0,EUR,True
HS-HAM01-019540,2026-04-30T14:00:00Z,2026-04-30,14,3,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019541,2026-04-30T14:00:00Z,2026-04-30,14,3,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019542,2026-04-30T14:00:00Z,2026-04-30,14,3,HAM01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019543,2026-04-30T14:00:00Z,2026-04-30,14,3,HAM01,AR00448,1.0,3.64,0.25,3.89,EUR,True
HS-HAM01-019544,2026-04-30T14:00:00Z,2026-04-30,14,3,HAM01,AR90018,1.0,1.64,0.31,1.95,EUR,True
HS-HAM01-019545,2026-04-30T15:00:00Z,2026-04-30,15,3,HAM01,AR00009,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019546,2026-04-30T15:00:00Z,2026-04-30,15,3,HAM01,AR00010,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019547,2026-04-30T15:00:00Z,2026-04-30,15,3,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019548,2026-04-30T15:00:00Z,2026-04-30,15,3,HAM01,AR00191,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019549,2026-04-30T16:00:00Z,2026-04-30,16,3,HAM01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-HAM01-019550,2026-04-30T16:00:00Z,2026-04-30,16,3,HAM01,AR00397,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019551,2026-04-30T16:00:00Z,2026-04-30,16,3,HAM01,AR00010,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019552,2026-04-30T16:00:00Z,2026-04-30,16,3,HAM01,AR00277,1.0,6.64,1.26,7.9,EUR,True
HS-HAM01-019553,2026-04-30T17:00:00Z,2026-04-30,17,3,HAM01,AR00009,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019554,2026-04-30T17:00:00Z,2026-04-30,17,3,HAM01,AR00190,1.0,1.4,0.1,1.5,EUR,True
HS-HAM01-019555,2026-04-30T17:00:00Z,2026-04-30,17,3,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019556,2026-04-30T17:00:00Z,2026-04-30,17,3,HAM01,AR00011,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019557,2026-04-30T17:00:00Z,2026-04-30,17,3,HAM01,AR00204,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019558,2026-04-30T17:00:00Z,2026-04-30,17,3,HAM01,AR90014,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019559,2026-04-30T18:00:00Z,2026-04-30,18,3,HAM01,AR90002,2.0,0.14,0.02,0.16,EUR,True
HS-HAM01-019560,2026-04-30T18:00:00Z,2026-04-30,18,3,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019561,2026-04-30T18:00:00Z,2026-04-30,18,3,HAM01,AR00094,1.0,0.25,0.05,0.3,EUR,True
HS-HAM01-019562,2026-04-30T18:00:00Z,2026-04-30,18,3,HAM01,AR90019,1.0,1.64,0.31,1.95,EUR,True
HS-HAM01-019563,2026-04-30T19:00:00Z,2026-04-30,19,3,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019564,2026-04-30T20:00:00Z,2026-04-30,20,3,HAM01,AR00122,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019565,2026-04-30T20:00:00Z,2026-04-30,20,3,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019566,2026-04-30T20:00:00Z,2026-04-30,20,3,HAM01,AR00322,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019567,2026-04-30T21:00:00Z,2026-04-30,21,3,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019568,2026-04-30T21:00:00Z,2026-04-30,21,3,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019569,2026-05-01T12:00:00Z,2026-05-01,12,4,HAM01,AR00039,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019570,2026-05-01T12:00:00Z,2026-05-01,12,4,HAM01,AR00094,1.0,0.25,0.05,0.3,EUR,True
HS-HAM01-019571,2026-05-01T12:00:00Z,2026-05-01,12,4,HAM01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019572,2026-05-01T12:00:00Z,2026-05-01,12,4,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019573,2026-05-01T13:00:00Z,2026-05-01,13,4,HAM01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-HAM01-019574,2026-05-01T13:00:00Z,2026-05-01,13,4,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019575,2026-05-01T13:00:00Z,2026-05-01,13,4,HAM01,AR00241,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019576,2026-05-01T14:00:00Z,2026-05-01,14,4,HAM01,AR00095,1.0,2.43,0.17,2.6,EUR,True
HS-HAM01-019577,2026-05-01T14:00:00Z,2026-05-01,14,4,HAM01,AR90004,3.0,0.63,0.12,0.75,EUR,True
HS-HAM01-019578,2026-05-01T14:00:00Z,2026-05-01,14,4,HAM01,AR00010,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019579,2026-05-01T14:00:00Z,2026-05-01,14,4,HAM01,AR00244,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019580,2026-05-01T15:00:00Z,2026-05-01,15,4,HAM01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-HAM01-019581,2026-05-01T15:00:00Z,2026-05-01,15,4,HAM01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-HAM01-019582,2026-05-01T15:00:00Z,2026-05-01,15,4,HAM01,AR00134,1.0,3.27,0.23,3.5,EUR,True
HS-HAM01-019583,2026-05-01T15:00:00Z,2026-05-01,15,4,HAM01,AR90014,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019584,2026-05-01T15:00:00Z,2026-05-01,15,4,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019585,2026-05-01T16:00:00Z,2026-05-01,16,4,HAM01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019586,2026-05-01T16:00:00Z,2026-05-01,16,4,HAM01,AR00013,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019587,2026-05-01T18:00:00Z,2026-05-01,18,4,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019588,2026-05-01T19:00:00Z,2026-05-01,19,4,HAM01,AR90035,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019589,2026-05-01T19:00:00Z,2026-05-01,19,4,HAM01,AR00189,1.0,2.06,0.14,2.2,EUR,True
HS-HAM01-019590,2026-05-01T20:00:00Z,2026-05-01,20,4,HAM01,AR00276,1.0,2.02,0.38,2.4,EUR,True
HS-HAM01-019591,2026-05-01T20:00:00Z,2026-05-01,20,4,HAM01,AR00244,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019592,2026-05-01T21:00:00Z,2026-05-01,21,4,HAM01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019593,2026-05-02T15:00:00Z,2026-05-02,15,5,HAM01,AR90020,1.0,1.64,0.31,1.95,EUR,True
HS-HAM01-019594,2026-05-02T15:00:00Z,2026-05-02,15,5,HAM01,AR00067,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019595,2026-05-02T16:00:00Z,2026-05-02,16,5,HAM01,AR00276,1.0,2.02,0.38,2.4,EUR,True
HS-HAM01-019596,2026-05-02T20:00:00Z,2026-05-02,20,5,HAM01,AR00096,1.0,3.69,0.26,3.95,EUR,True
HS-HAM01-019597,2026-05-02T21:00:00Z,2026-05-02,21,5,HAM01,AR00221,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019598,2026-05-03T09:00:00Z,2026-05-03,9,6,HAM01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-HAM01-019599,2026-05-03T10:00:00Z,2026-05-03,10,6,HAM01,AR00129,1.0,1.31,0.09,1.4,EUR,True
HS-HAM01-019600,2026-05-03T11:00:00Z,2026-05-03,11,6,HAM01,AR00241,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019601,2026-05-03T12:00:00Z,2026-05-03,12,6,HAM01,AR00242,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019602,2026-05-03T12:00:00Z,2026-05-03,12,6,HAM01,AR00058,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019603,2026-05-03T13:00:00Z,2026-05-03,13,6,HAM01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019604,2026-05-03T13:00:00Z,2026-05-03,13,6,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019605,2026-05-03T13:00:00Z,2026-05-03,13,6,HAM01,AR00121,1.0,2.06,0.14,2.2,EUR,True
HS-HAM01-019606,2026-05-03T14:00:00Z,2026-05-03,14,6,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019607,2026-05-03T14:00:00Z,2026-05-03,14,6,HAM01,AR00293,1.0,1.85,0.35,2.2,EUR,True
HS-HAM01-019608,2026-05-03T15:00:00Z,2026-05-03,15,6,HAM01,AR00398,1.0,2.2,0.15,2.35,EUR,True
HS-HAM01-019609,2026-05-03T15:00:00Z,2026-05-03,15,6,HAM01,AR00164,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019610,2026-05-03T15:00:00Z,2026-05-03,15,6,HAM01,AR00359,1.0,7.38,0.52,7.9,EUR,True
HS-HAM01-019611,2026-05-03T15:00:00Z,2026-05-03,15,6,HAM01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-HAM01-019612,2026-05-03T15:00:00Z,2026-05-03,15,6,HAM01,AR00009,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019613,2026-05-03T16:00:00Z,2026-05-03,16,6,HAM01,AR00242,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019614,2026-05-03T16:00:00Z,2026-05-03,16,6,HAM01,AR00010,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019615,2026-05-03T17:00:00Z,2026-05-03,17,6,HAM01,AR00013,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019616,2026-05-03T17:00:00Z,2026-05-03,17,6,HAM01,AR00242,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019617,2026-05-03T19:00:00Z,2026-05-03,19,6,HAM01,AR00396,1.0,2.06,0.14,2.2,EUR,True
HS-HAM01-019618,2026-05-03T19:00:00Z,2026-05-03,19,6,HAM01,AR00387,1.0,2.8,0.2,3.0,EUR,True
HS-HAM01-019619,2026-05-03T20:00:00Z,2026-05-03,20,6,HAM01,AR00178,1.0,1.31,0.09,1.4,EUR,True
HS-HAM01-019620,2026-05-03T20:00:00Z,2026-05-03,20,6,HAM01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019621,2026-05-03T21:00:00Z,2026-05-03,21,6,HAM01,AR90027,1.0,1.34,0.26,1.6,EUR,True
HS-HAM01-019622,2026-05-04T08:00:00Z,2026-05-04,8,0,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019623,2026-05-04T09:00:00Z,2026-05-04,9,0,HAM01,AR00242,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019624,2026-05-04T09:00:00Z,2026-05-04,9,0,HAM01,AR90015,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019625,2026-05-04T12:00:00Z,2026-05-04,12,0,HAM01,AR00005,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019626,2026-05-04T12:00:00Z,2026-05-04,12,0,HAM01,AR00244,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019627,2026-05-04T12:00:00Z,2026-05-04,12,0,HAM01,AR00057,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019628,2026-05-04T12:00:00Z,2026-05-04,12,0,HAM01,AR90042,1.0,1.6,0.3,1.9,EUR,True
HS-HAM01-019629,2026-05-04T12:00:00Z,2026-05-04,12,0,HAM01,AR00203,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019630,2026-05-04T12:00:00Z,2026-05-04,12,0,HAM01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-HAM01-019631,2026-05-04T13:00:00Z,2026-05-04,13,0,HAM01,AR00211,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019632,2026-05-04T13:00:00Z,2026-05-04,13,0,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019633,2026-05-04T13:00:00Z,2026-05-04,13,0,HAM01,AR00400,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019634,2026-05-04T13:00:00Z,2026-05-04,13,0,HAM01,AR00394,2.0,5.42,0.38,5.8,EUR,True
HS-HAM01-019635,2026-05-04T13:00:00Z,2026-05-04,13,0,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019636,2026-05-04T13:00:00Z,2026-05-04,13,0,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019637,2026-05-04T13:00:00Z,2026-05-04,13,0,HAM01,AR00121,1.0,2.06,0.14,2.2,EUR,True
HS-HAM01-019638,2026-05-04T13:00:00Z,2026-05-04,13,0,HAM01,AR00241,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019639,2026-05-04T14:00:00Z,2026-05-04,14,0,HAM01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019640,2026-05-04T14:00:00Z,2026-05-04,14,0,HAM01,AR00389,1.0,5.14,0.36,5.5,EUR,True
HS-HAM01-019641,2026-05-04T14:00:00Z,2026-05-04,14,0,HAM01,AR90004,3.0,0.63,0.12,0.75,EUR,True
HS-HAM01-019642,2026-05-04T14:00:00Z,2026-05-04,14,0,HAM01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019643,2026-05-04T14:00:00Z,2026-05-04,14,0,HAM01,AR90014,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019644,2026-05-04T14:00:00Z,2026-05-04,14,0,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019645,2026-05-04T15:00:00Z,2026-05-04,15,0,HAM01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-HAM01-019646,2026-05-04T15:00:00Z,2026-05-04,15,0,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019647,2026-05-04T15:00:00Z,2026-05-04,15,0,HAM01,AR00454,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019648,2026-05-04T15:00:00Z,2026-05-04,15,0,HAM01,AR00071,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019649,2026-05-04T15:00:00Z,2026-05-04,15,0,HAM01,AR00005,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019650,2026-05-04T15:00:00Z,2026-05-04,15,0,HAM01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019651,2026-05-04T15:00:00Z,2026-05-04,15,0,HAM01,AR90003,2.0,0.26,0.04,0.3,EUR,True
HS-HAM01-019652,2026-05-04T15:00:00Z,2026-05-04,15,0,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019653,2026-05-04T16:00:00Z,2026-05-04,16,0,HAM01,AR90012,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019654,2026-05-04T16:00:00Z,2026-05-04,16,0,HAM01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019655,2026-05-04T16:00:00Z,2026-05-04,16,0,HAM01,AR00222,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019656,2026-05-04T16:00:00Z,2026-05-04,16,0,HAM01,AR00087,1.0,1.26,0.24,1.5,EUR,True
HS-HAM01-019657,2026-05-04T16:00:00Z,2026-05-04,16,0,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019658,2026-05-04T16:00:00Z,2026-05-04,16,0,HAM01,AR90020,1.0,1.64,0.31,1.95,EUR,True
HS-HAM01-019659,2026-05-04T16:00:00Z,2026-05-04,16,0,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019660,2026-05-04T16:00:00Z,2026-05-04,16,0,HAM01,AR00398,1.0,2.2,0.15,2.35,EUR,True
HS-HAM01-019661,2026-05-04T16:00:00Z,2026-05-04,16,0,HAM01,AR00400,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019662,2026-05-04T16:00:00Z,2026-05-04,16,0,HAM01,AR90014,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019663,2026-05-04T17:00:00Z,2026-05-04,17,0,HAM01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019664,2026-05-04T17:00:00Z,2026-05-04,17,0,HAM01,AR00397,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019665,2026-05-04T17:00:00Z,2026-05-04,17,0,HAM01,AR00333,1.0,1.89,0.36,2.25,EUR,True
HS-HAM01-019666,2026-05-04T18:00:00Z,2026-05-04,18,0,HAM01,AR00161,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019667,2026-05-04T18:00:00Z,2026-05-04,18,0,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019668,2026-05-04T18:00:00Z,2026-05-04,18,0,HAM01,AR90042,1.0,1.6,0.3,1.9,EUR,True
HS-HAM01-019669,2026-05-04T19:00:00Z,2026-05-04,19,0,HAM01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019670,2026-05-04T19:00:00Z,2026-05-04,19,0,HAM01,AR90033,1.0,1.01,0.19,1.2,EUR,True
HS-HAM01-019671,2026-05-04T20:00:00Z,2026-05-04,20,0,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019672,2026-05-04T20:00:00Z,2026-05-04,20,0,HAM01,AR00039,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019673,2026-05-04T21:00:00Z,2026-05-04,21,0,HAM01,AR00241,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019674,2026-05-04T21:00:00Z,2026-05-04,21,0,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019675,2026-05-04T21:00:00Z,2026-05-04,21,0,HAM01,AR00154,1.0,2.99,0.21,3.2,EUR,True
HS-HAM01-019676,2026-05-04T21:00:00Z,2026-05-04,21,0,HAM01,AR00323,1.0,3.08,0.22,3.3,EUR,True
HS-HAM01-019677,2026-05-04T21:00:00Z,2026-05-04,21,0,HAM01,AR00024,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019678,2026-05-05T11:00:00Z,2026-05-05,11,1,HAM01,AR00436,1.0,4.07,0.28,4.35,EUR,True
HS-HAM01-019679,2026-05-05T12:00:00Z,2026-05-05,12,1,HAM01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019680,2026-05-05T12:00:00Z,2026-05-05,12,1,HAM01,AR00321,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019681,2026-05-05T12:00:00Z,2026-05-05,12,1,HAM01,AR00292,1.0,1.85,0.35,2.2,EUR,True
HS-HAM01-019682,2026-05-05T12:00:00Z,2026-05-05,12,1,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019683,2026-05-05T13:00:00Z,2026-05-05,13,1,HAM01,AR90012,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019684,2026-05-05T13:00:00Z,2026-05-05,13,1,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019685,2026-05-05T13:00:00Z,2026-05-05,13,1,HAM01,AR00041,1.0,3.08,0.22,3.3,EUR,True
HS-HAM01-019686,2026-05-05T13:00:00Z,2026-05-05,13,1,HAM01,AR00325,1.0,3.7,0.25,3.95,EUR,True
HS-HAM01-019687,2026-05-05T13:00:00Z,2026-05-05,13,1,HAM01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019688,2026-05-05T14:00:00Z,2026-05-05,14,1,HAM01,AR00221,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019689,2026-05-05T14:00:00Z,2026-05-05,14,1,HAM01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019690,2026-05-05T14:00:00Z,2026-05-05,14,1,HAM01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019691,2026-05-05T14:00:00Z,2026-05-05,14,1,HAM01,AR00162,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019692,2026-05-05T14:00:00Z,2026-05-05,14,1,HAM01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019693,2026-05-05T14:00:00Z,2026-05-05,14,1,HAM01,AR00230,1.0,14.29,2.71,17.0,EUR,True
HS-HAM01-019694,2026-05-05T15:00:00Z,2026-05-05,15,1,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019695,2026-05-05T15:00:00Z,2026-05-05,15,1,HAM01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019696,2026-05-05T15:00:00Z,2026-05-05,15,1,HAM01,AR00013,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019697,2026-05-05T15:00:00Z,2026-05-05,15,1,HAM01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-HAM01-019698,2026-05-05T15:00:00Z,2026-05-05,15,1,HAM01,AR00026,1.0,1.12,0.08,1.2,EUR,True
