ID,receipt_ID,article_ID,quantity,unitPrice,netAmount,grossAmount,discountPct,discountType
RC-WDF02-0017827-0028332,RC-WDF02-0017827,AR00121,1.0,2.2,2.06,2.2,0.0,No discount
RC-WDF02-0017828-0028333,RC-WDF02-0017828,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017828-0028334,RC-WDF02-0017828,AR00137,1.0,2.7,2.27,2.44,9.76,Price changed
RC-WDF02-0017829-0028335,RC-WDF02-0017829,AR90004,1.0,0.25,0.19,0.23,7.1,Price changed
RC-WDF02-0017830-0028336,RC-WDF02-0017830,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017831-0028337,RC-WDF02-0017831,AR00001,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017831-0028338,RC-WDF02-0017831,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017832-0028339,RC-WDF02-0017832,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017833-0028340,RC-WDF02-0017833,AR00397,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017834-0028341,RC-WDF02-0017834,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-WDF02-0017835-0028342,RC-WDF02-0017835,AR00031,1.0,1.5,1.4,1.5,0.0,No discount
RC-WDF02-0017836-0028343,RC-WDF02-0017836,AR90003,1.0,0.15,0.1,0.12,19.78,Price changed
RC-WDF02-0017837-0028344,RC-WDF02-0017837,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-WDF02-0017837-0028345,RC-WDF02-0017837,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-WDF02-0017838-0028346,RC-WDF02-0017838,AR00054,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017839-0028347,RC-WDF02-0017839,AR00005,1.0,1.0,0.8,0.86,14.48,Price changed
RC-WDF02-0017840-0028348,RC-WDF02-0017840,AR00378,1.0,4.25,3.98,4.25,0.0,No discount
RC-WDF02-0017840-0028349,RC-WDF02-0017840,AR00321,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0017841-0028350,RC-WDF02-0017841,AR00065,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017842-0028351,RC-WDF02-0017842,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-WDF02-0017842-0028352,RC-WDF02-0017842,AR00395,1.0,2.5,1.79,1.92,23.26,Price changed
RC-WDF02-0017843-0028353,RC-WDF02-0017843,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-WDF02-0017844-0028354,RC-WDF02-0017844,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017844-0028355,RC-WDF02-0017844,AR00137,1.0,2.7,2.52,2.7,0.0,No discount
RC-WDF02-0017845-0028356,RC-WDF02-0017845,AR90004,1.0,0.25,0.18,0.22,13.98,Price changed
RC-WDF02-0017846-0028357,RC-WDF02-0017846,AR00402,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0017847-0028358,RC-WDF02-0017847,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017847-0028359,RC-WDF02-0017847,AR00289,1.0,2.2,1.45,1.73,21.38,Price changed
RC-WDF02-0017848-0028360,RC-WDF02-0017848,AR00095,1.0,2.6,2.0,2.14,17.77,Price changed
RC-WDF02-0017849-0028361,RC-WDF02-0017849,AR00242,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017849-0028362,RC-WDF02-0017849,AR90004,1.0,0.25,0.18,0.22,13.28,Price changed
RC-WDF02-0017849-0028363,RC-WDF02-0017849,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017850-0028364,RC-WDF02-0017850,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017851-0028365,RC-WDF02-0017851,AR90036,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017851-0028366,RC-WDF02-0017851,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-WDF02-0017852-0028367,RC-WDF02-0017852,AR90055,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017853-0028368,RC-WDF02-0017853,AR00081,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017854-0028369,RC-WDF02-0017854,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017855-0028370,RC-WDF02-0017855,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-WDF02-0017855-0028371,RC-WDF02-0017855,AR00157,1.0,3.8,3.55,3.8,0.0,No discount
RC-WDF02-0017856-0028372,RC-WDF02-0017856,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017857-0028373,RC-WDF02-0017857,AR90009,1.0,1.6,1.34,1.6,0.0,No discount
RC-WDF02-0017858-0028374,RC-WDF02-0017858,AR00193,1.0,1.4,0.96,1.03,26.63,General
RC-WDF02-0017859-0028375,RC-WDF02-0017859,AR90031,1.0,1.2,1.01,1.2,0.0,No discount
RC-WDF02-0017859-0028376,RC-WDF02-0017859,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-WDF02-0017860-0028377,RC-WDF02-0017860,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-WDF02-0017861-0028378,RC-WDF02-0017861,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017862-0028379,RC-WDF02-0017862,AR90015,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017863-0028380,RC-WDF02-0017863,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017864-0028381,RC-WDF02-0017864,AR00176,1.0,1.4,1.1,1.17,16.08,Price changed
RC-WDF02-0017865-0028382,RC-WDF02-0017865,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017866-0028383,RC-WDF02-0017866,AR00448,1.0,3.89,3.64,3.89,0.0,No discount
RC-WDF02-0017867-0028384,RC-WDF02-0017867,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-WDF02-0017867-0028385,RC-WDF02-0017867,AR90015,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017868-0028386,RC-WDF02-0017868,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017869-0028387,RC-WDF02-0017869,AR00390,1.0,44.0,41.12,44.0,0.0,No discount
RC-WDF02-0017870-0028388,RC-WDF02-0017870,AR00277,1.0,7.9,6.64,7.9,0.0,No discount
RC-WDF02-0017871-0028389,RC-WDF02-0017871,AR90002,1.0,0.08,0.06,0.07,8.71,Promotion
RC-WDF02-0017871-0028390,RC-WDF02-0017871,AR00220,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017871-0028391,RC-WDF02-0017871,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017872-0028392,RC-WDF02-0017872,AR00171,1.0,3.95,3.4,3.63,7.98,Price changed
RC-WDF02-0017873-0028393,RC-WDF02-0017873,AR00011,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017873-0028394,RC-WDF02-0017873,AR00291,1.0,2.2,1.85,2.2,0.0,No discount
RC-WDF02-0017874-0028395,RC-WDF02-0017874,AR00001,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017874-0028396,RC-WDF02-0017874,AR00136,1.0,2.7,2.39,2.56,5.3,Price changed
RC-WDF02-0017875-0028397,RC-WDF02-0017875,AR00319,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0017876-0028398,RC-WDF02-0017876,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-WDF02-0017877-0028399,RC-WDF02-0017877,AR00080,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017877-0028400,RC-WDF02-0017877,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-WDF02-0017878-0028401,RC-WDF02-0017878,AR00220,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017879-0028402,RC-WDF02-0017879,AR00289,1.0,2.2,1.44,1.72,21.94,Price changed
RC-WDF02-0017880-0028403,RC-WDF02-0017880,AR90015,1.0,1.7,1.11,1.32,22.45,General
RC-WDF02-0017881-0028404,RC-WDF02-0017881,AR00407,1.0,3.2,2.99,3.2,0.0,No discount
RC-WDF02-0017882-0028405,RC-WDF02-0017882,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017883-0028406,RC-WDF02-0017883,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-WDF02-0017884-0028407,RC-WDF02-0017884,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-WDF02-0017884-0028408,RC-WDF02-0017884,AR00009,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017885-0028409,RC-WDF02-0017885,AR90003,1.0,0.15,0.1,0.12,22.35,Price changed
RC-WDF02-0017886-0028410,RC-WDF02-0017886,AR90012,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017887-0028411,RC-WDF02-0017887,AR00054,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017887-0028412,RC-WDF02-0017887,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017887-0028413,RC-WDF02-0017887,AR00188,1.0,1.8,1.51,1.61,10.32,Price changed
RC-WDF02-0017888-0028414,RC-WDF02-0017888,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017889-0028415,RC-WDF02-0017889,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017890-0028416,RC-WDF02-0017890,AR00406,1.0,3.2,2.69,3.2,0.0,No discount
RC-WDF02-0017890-0028417,RC-WDF02-0017890,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-WDF02-0017891-0028418,RC-WDF02-0017891,AR00043,1.0,8.9,8.31,8.9,0.0,No discount
RC-WDF02-0017892-0028419,RC-WDF02-0017892,AR00401,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0017893-0028420,RC-WDF02-0017893,AR00214,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017894-0028421,RC-WDF02-0017894,AR00223,1.0,0.7,0.49,0.53,24.85,Price changed
RC-WDF02-0017895-0028422,RC-WDF02-0017895,AR00009,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017896-0028423,RC-WDF02-0017896,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017897-0028424,RC-WDF02-0017897,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017898-0028425,RC-WDF02-0017898,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017899-0028426,RC-WDF02-0017899,AR00207,1.0,1.0,0.85,0.91,9.11,Price changed
RC-WDF02-0017900-0028427,RC-WDF02-0017900,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-WDF02-0017901-0028428,RC-WDF02-0017901,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017901-0028429,RC-WDF02-0017901,AR00009,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017902-0028430,RC-WDF02-0017902,AR00190,1.0,1.5,1.4,1.5,0.0,No discount
RC-WDF02-0017902-0028431,RC-WDF02-0017902,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017903-0028432,RC-WDF02-0017903,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-WDF02-0017904-0028433,RC-WDF02-0017904,AR90009,1.0,1.6,1.34,1.6,0.0,No discount
RC-WDF02-0017905-0028434,RC-WDF02-0017905,AR90003,1.0,0.15,0.12,0.14,7.37,Price changed
RC-WDF02-0017905-0028435,RC-WDF02-0017905,AR00057,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017906-0028436,RC-WDF02-0017906,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017907-0028437,RC-WDF02-0017907,AR00288,1.0,2.4,2.02,2.4,0.0,No discount
RC-WDF02-0017908-0028438,RC-WDF02-0017908,AR00395,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017909-0028439,RC-WDF02-0017909,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017910-0028440,RC-WDF02-0017910,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017911-0028441,RC-WDF02-0017911,AR00009,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017912-0028442,RC-WDF02-0017912,AR00111,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017913-0028443,RC-WDF02-0017913,AR00002,1.0,0.5,0.47,0.5,0.0,No discount
RC-WDF02-0017914-0028444,RC-WDF02-0017914,AR00220,1.0,1.0,0.74,0.79,20.64,General
RC-WDF02-0017915-0028445,RC-WDF02-0017915,AR00406,1.0,3.2,2.12,2.52,21.16,Price changed
RC-WDF02-0017916-0028446,RC-WDF02-0017916,AR00068,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017917-0028447,RC-WDF02-0017917,AR90014,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017918-0028448,RC-WDF02-0017918,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017918-0028449,RC-WDF02-0017918,AR00208,1.0,0.5,0.47,0.5,0.0,No discount
RC-WDF02-0017919-0028450,RC-WDF02-0017919,AR00276,1.0,2.4,2.02,2.4,0.0,No discount
RC-WDF02-0017919-0028451,RC-WDF02-0017919,AR90015,1.0,1.7,1.09,1.29,24.02,Price changed
RC-WDF02-0017920-0028452,RC-WDF02-0017920,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017920-0028453,RC-WDF02-0017920,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-WDF02-0017921-0028454,RC-WDF02-0017921,AR00292,1.0,2.2,1.85,2.2,0.0,No discount
RC-WDF02-0017922-0028455,RC-WDF02-0017922,AR90034,1.0,1.7,1.15,1.36,19.8,Price changed
RC-WDF02-0017923-0028456,RC-WDF02-0017923,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017923-0028457,RC-WDF02-0017923,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-WDF02-0017924-0028458,RC-WDF02-0017924,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017925-0028459,RC-WDF02-0017925,AR90016,1.0,1.7,1.11,1.32,22.32,Price changed
RC-WDF02-0017926-0028460,RC-WDF02-0017926,AR90015,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017927-0028461,RC-WDF02-0017927,AR00275,1.0,2.4,2.02,2.4,0.0,No discount
RC-WDF02-0017928-0028462,RC-WDF02-0017928,AR00024,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017929-0028463,RC-WDF02-0017929,AR90015,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017930-0028464,RC-WDF02-0017930,AR00394,1.0,2.9,2.42,2.59,10.84,Price changed
RC-WDF02-0017931-0028465,RC-WDF02-0017931,AR00009,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017932-0028466,RC-WDF02-0017932,AR00084,1.0,2.0,1.87,2.0,0.0,No discount
RC-WDF02-0017933-0028467,RC-WDF02-0017933,AR90055,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017934-0028468,RC-WDF02-0017934,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017935-0028469,RC-WDF02-0017935,AR00190,1.0,1.5,1.4,1.5,0.0,No discount
RC-WDF02-0017936-0028470,RC-WDF02-0017936,AR00178,1.0,1.4,1.31,1.4,0.0,No discount
RC-WDF02-0017937-0028471,RC-WDF02-0017937,AR00121,1.0,2.2,2.06,2.2,0.0,No discount
RC-WDF02-0017938-0028472,RC-WDF02-0017938,AR90004,1.0,0.25,0.15,0.18,26.84,General
RC-WDF02-0017939-0028473,RC-WDF02-0017939,AR90015,1.0,1.7,1.14,1.36,20.0,Price changed
RC-WDF02-0017940-0028474,RC-WDF02-0017940,AR00121,1.0,2.2,1.94,2.08,5.68,Price changed
RC-WDF02-0017941-0028475,RC-WDF02-0017941,AR00400,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0017942-0028476,RC-WDF02-0017942,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017942-0028477,RC-WDF02-0017942,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017943-0028478,RC-WDF02-0017943,AR00286,1.0,1.2,1.01,1.2,0.0,No discount
RC-WDF02-0017943-0028479,RC-WDF02-0017943,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017944-0028480,RC-WDF02-0017944,AR90055,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017944-0028481,RC-WDF02-0017944,AR90015,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017945-0028482,RC-WDF02-0017945,AR00320,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0017946-0028483,RC-WDF02-0017946,AR00378,1.0,4.25,3.98,4.25,0.0,No discount
RC-WDF02-0017947-0028484,RC-WDF02-0017947,AR00160,1.0,3.8,3.55,3.8,0.0,No discount
RC-WDF02-0017947-0028485,RC-WDF02-0017947,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017948-0028486,RC-WDF02-0017948,AR90013,1.0,1.7,1.18,1.4,17.82,Price changed
RC-WDF02-0017948-0028487,RC-WDF02-0017948,AR00320,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0017949-0028488,RC-WDF02-0017949,AR00136,1.0,2.7,2.52,2.7,0.0,No discount
RC-WDF02-0017950-0028489,RC-WDF02-0017950,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017951-0028490,RC-WDF02-0017951,AR90011,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017951-0028491,RC-WDF02-0017951,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-WDF02-0017952-0028492,RC-WDF02-0017952,AR00054,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017953-0028493,RC-WDF02-0017953,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017954-0028494,RC-WDF02-0017954,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-WDF02-0017955-0028495,RC-WDF02-0017955,AR90039,1.0,1.5,1.26,1.5,0.0,No discount
RC-WDF02-0017956-0028496,RC-WDF02-0017956,AR90004,1.0,0.25,0.19,0.22,10.39,Price changed
RC-WDF02-0017957-0028497,RC-WDF02-0017957,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017958-0028498,RC-WDF02-0017958,AR00274,1.0,2.4,1.46,1.74,27.45,General
RC-WDF02-0017959-0028499,RC-WDF02-0017959,AR00026,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0017959-0028500,RC-WDF02-0017959,AR00240,1.0,1.9,1.78,1.9,0.0,No discount
RC-WDF02-0017960-0028501,RC-WDF02-0017960,AR90034,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017961-0028502,RC-WDF02-0017961,AR00081,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017962-0028503,RC-WDF02-0017962,AR00275,1.0,2.4,1.39,1.65,31.19,General
RC-WDF02-0017963-0028504,RC-WDF02-0017963,AR90055,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017964-0028505,RC-WDF02-0017964,AR00013,1.0,1.8,1.39,1.49,17.11,Price changed
RC-WDF02-0017965-0028506,RC-WDF02-0017965,AR90003,1.0,0.15,0.1,0.12,21.1,Price changed
RC-WDF02-0017966-0028507,RC-WDF02-0017966,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017967-0028508,RC-WDF02-0017967,AR00394,1.0,2.9,2.71,2.9,0.0,No discount
RC-WDF02-0017968-0028509,RC-WDF02-0017968,AR00039,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017968-0028510,RC-WDF02-0017968,AR90036,1.0,1.7,1.22,1.45,14.91,Price changed
RC-WDF02-0017969-0028511,RC-WDF02-0017969,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017970-0028512,RC-WDF02-0017970,AR00400,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0017971-0028513,RC-WDF02-0017971,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017971-0028514,RC-WDF02-0017971,AR00190,1.0,1.5,1.4,1.5,0.0,No discount
RC-WDF02-0017972-0028515,RC-WDF02-0017972,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017973-0028516,RC-WDF02-0017973,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017974-0028517,RC-WDF02-0017974,AR00289,1.0,2.2,1.85,2.2,0.0,No discount
RC-WDF02-0017975-0028518,RC-WDF02-0017975,AR90012,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017976-0028519,RC-WDF02-0017976,AR00243,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017977-0028520,RC-WDF02-0017977,AR90011,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017978-0028521,RC-WDF02-0017978,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017979-0028522,RC-WDF02-0017979,AR00002,1.0,0.5,0.47,0.5,0.0,No discount
RC-WDF02-0017980-0028523,RC-WDF02-0017980,AR00137,1.0,2.7,2.52,2.7,0.0,No discount
RC-WDF02-0017981-0028524,RC-WDF02-0017981,AR00366,1.0,3.75,3.5,3.75,0.0,No discount
RC-WDF02-0017982-0028525,RC-WDF02-0017982,AR00122,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017983-0028526,RC-WDF02-0017983,AR00189,1.0,2.2,2.06,2.2,0.0,No discount
RC-WDF02-0017984-0028527,RC-WDF02-0017984,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-WDF02-0017985-0028528,RC-WDF02-0017985,AR00025,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017985-0028529,RC-WDF02-0017985,AR90019,1.0,1.95,1.64,1.95,0.0,No discount
RC-WDF02-0017985-0028530,RC-WDF02-0017985,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017986-0028531,RC-WDF02-0017986,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017986-0028532,RC-WDF02-0017986,AR90008,1.0,1.4,1.31,1.4,0.0,No discount
RC-WDF02-0017987-0028533,RC-WDF02-0017987,AR00081,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017988-0028534,RC-WDF02-0017988,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017989-0028535,RC-WDF02-0017989,AR90018,1.0,1.95,1.36,1.62,16.82,Price changed
RC-WDF02-0017990-0028536,RC-WDF02-0017990,AR00386,1.0,2.0,1.68,2.0,0.0,No discount
RC-WDF02-0017990-0028537,RC-WDF02-0017990,AR00121,1.0,2.2,2.06,2.2,0.0,No discount
RC-WDF02-0017991-0028538,RC-WDF02-0017991,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017991-0028539,RC-WDF02-0017991,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-WDF02-0017992-0028540,RC-WDF02-0017992,AR90036,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017992-0028541,RC-WDF02-0017992,AR90012,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0017993-0028542,RC-WDF02-0017993,AR00081,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0017994-0028543,RC-WDF02-0017994,AR00039,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017995-0028544,RC-WDF02-0017995,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0017996-0028545,RC-WDF02-0017996,AR00222,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0017996-0028546,RC-WDF02-0017996,AR90004,2.0,0.25,0.42,0.5,0.0,No discount
RC-WDF02-0017997-0028547,RC-WDF02-0017997,AR00405,1.0,1.2,1.01,1.2,0.0,No discount
RC-WDF02-0017998-0028548,RC-WDF02-0017998,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017999-0028549,RC-WDF02-0017999,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0017999-0028550,RC-WDF02-0017999,AR90012,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0018000-0028551,RC-WDF02-0018000,AR00005,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0018000-0028552,RC-WDF02-0018000,AR00011,1.0,1.0,0.58,0.62,37.67,General
RC-WDF02-0018001-0028553,RC-WDF02-0018001,AR00188,1.0,1.8,1.68,1.8,0.0,No discount
RC-WDF02-0018001-0028554,RC-WDF02-0018001,AR00056,1.0,2.5,2.34,2.5,0.0,No discount
RC-WDF02-0018002-0028555,RC-WDF02-0018002,AR90013,1.0,1.7,1.43,1.7,0.0,No discount
RC-WDF02-0018003-0028556,RC-WDF02-0018003,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0018003-0028557,RC-WDF02-0018003,AR00402,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0018004-0028558,RC-WDF02-0018004,AR90018,1.0,1.95,1.64,1.95,0.0,No discount
RC-WDF02-0018004-0028559,RC-WDF02-0018004,AR00213,1.0,1.2,1.12,1.2,0.0,No discount
RC-WDF02-0018004-0028560,RC-WDF02-0018004,AR90003,1.0,0.15,0.13,0.15,0.0,No discount
RC-WDF02-0018005-0028561,RC-WDF02-0018005,AR00002,1.0,0.5,0.47,0.5,0.0,No discount
RC-WDF02-0018005-0028562,RC-WDF02-0018005,AR90027,1.0,1.6,1.34,1.6,0.0,No discount
RC-WDF02-0018005-0028563,RC-WDF02-0018005,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0018006-0028564,RC-WDF02-0018006,AR90003,1.0,0.15,0.11,0.13,11.5,Promotion
RC-WDF02-0018007-0028565,RC-WDF02-0018007,AR90034,1.0,1.7,1.12,1.34,21.32,Price changed
RC-WDF02-0018008-0028566,RC-WDF02-0018008,AR00189,1.0,2.2,2.06,2.2,0.0,No discount
RC-WDF02-0018009-0028567,RC-WDF02-0018009,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-WDF02-0018010-0028568,RC-WDF02-0018010,AR90004,1.0,0.25,0.21,0.25,0.0,No discount
RC-WDF02-0018011-0028569,RC-WDF02-0018011,AR90002,1.0,0.08,0.07,0.08,0.0,No discount
RC-WDF02-0018012-0028570,RC-WDF02-0018012,AR00220,1.0,1.0,0.93,1.0,0.0,No discount
RC-WDF02-0018013-0028571,RC-WDF02-0018013,AR00178,1.0,1.4,1.31,1.4,0.0,No discount
RC-WDF02-0018014-0028572,RC-WDF02-0018014,AR00074,1.0,2.0,1.87,2.0,0.0,No discount
RC-WDF02-0018015-0028573,RC-WDF02-0018015,AR00164,1.0,3.8,3.55,3.8,0.0,No discount
RC-WDF02-0018016-0028574,RC-WDF02-0018016,AR00158,1.0,3.8,3.55,3.8,0.0,No discount
RC-WDF02-0018017-0028575,RC-WDF02-0018017,AR00204,1.0,1.8,1.68,1.8,0.0,No discount
