ID,store_ID,article_ID,readingAt,sensorType,value,unit,isAnomaly
SN-MUC01-AR00245-2026-07-01-17-V,MUC01,AR00245,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.851,ratio,False
SN-MUC01-AR90015-2026-07-01-9-V,MUC01,AR90015,2026-07-01T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90015-2026-07-01-13-V,MUC01,AR90015,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.847,ratio,False
SN-MUC01-AR90015-2026-07-01-17-V,MUC01,AR90015,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.506,ratio,False
SN-MUC01-AR00084-2026-07-01-9-V,MUC01,AR00084,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.744,ratio,False
SN-MUC01-AR00084-2026-07-01-13-V,MUC01,AR00084,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.434,ratio,False
SN-MUC01-AR00084-2026-07-01-17-V,MUC01,AR00084,2026-07-01T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90014-2026-07-01-9-V,MUC01,AR90014,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.622,ratio,False
SN-MUC01-AR90014-2026-07-01-13-V,MUC01,AR90014,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.512,ratio,False
SN-MUC01-AR90014-2026-07-01-17-V,MUC01,AR90014,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.825,ratio,False
SN-MUC01-AR00136-2026-07-01-9-V,MUC01,AR00136,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.336,ratio,False
SN-MUC01-AR00136-2026-07-01-13-V,MUC01,AR00136,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.296,ratio,False
SN-MUC01-AR00136-2026-07-01-17-V,MUC01,AR00136,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.819,ratio,False
SN-MUC01-AR00240-2026-07-01-9-V,MUC01,AR00240,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.66,ratio,False
SN-MUC01-AR00240-2026-07-01-13-V,MUC01,AR00240,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.551,ratio,False
SN-MUC01-AR00240-2026-07-01-17-V,MUC01,AR00240,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.439,ratio,False
SN-MUC01-AR00080-2026-07-01-9-V,MUC01,AR00080,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.411,ratio,False
SN-MUC01-AR00080-2026-07-01-13-V,MUC01,AR00080,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.906,ratio,False
SN-MUC01-AR00080-2026-07-01-17-V,MUC01,AR00080,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.778,ratio,False
SN-MUC01-AR90036-2026-07-01-9-V,MUC01,AR90036,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.17,ratio,False
SN-MUC01-AR90036-2026-07-01-13-V,MUC01,AR90036,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.646,ratio,False
SN-MUC01-AR90036-2026-07-01-17-V,MUC01,AR90036,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.855,ratio,False
SN-MUC01-AR00241-2026-07-01-9-V,MUC01,AR00241,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.476,ratio,False
SN-MUC01-AR00241-2026-07-01-13-V,MUC01,AR00241,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.684,ratio,False
SN-MUC01-AR00241-2026-07-01-17-V,MUC01,AR00241,2026-07-01T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90019-2026-07-01-9-V,MUC01,AR90019,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.526,ratio,False
SN-MUC01-AR90019-2026-07-01-13-V,MUC01,AR90019,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.276,ratio,False
SN-MUC01-AR90019-2026-07-01-17-V,MUC01,AR90019,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.792,ratio,False
SN-MUC01-AR00011-2026-07-01-9-V,MUC01,AR00011,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.388,ratio,False
SN-MUC01-AR00011-2026-07-01-13-V,MUC01,AR00011,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.245,ratio,False
SN-MUC01-AR00011-2026-07-01-17-V,MUC01,AR00011,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.744,ratio,False
SN-MUC01-AR00001-2026-07-01-9-V,MUC01,AR00001,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.546,ratio,False
SN-MUC01-AR00001-2026-07-01-13-V,MUC01,AR00001,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.986,ratio,False
SN-MUC01-AR00001-2026-07-01-17-V,MUC01,AR00001,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.391,ratio,False
SN-MUC01-AR90004-2026-07-01-ESL,MUC01,AR90004,2026-07-01T06:00:00Z,ESL,0.25,EUR,False
SN-MUC01-AR90003-2026-07-01-ESL,MUC01,AR90003,2026-07-01T06:00:00Z,ESL,0.15,EUR,False
SN-MUC01-AR90013-2026-07-01-ESL,MUC01,AR90013,2026-07-01T06:00:00Z,ESL,1.7,EUR,False
SN-MUC01-AR90002-2026-07-01-ESL,MUC01,AR90002,2026-07-01T06:00:00Z,ESL,0.08,EUR,False
SN-MUC01-AR90039-2026-07-01-ESL,MUC01,AR90039,2026-07-01T06:00:00Z,ESL,1.5,EUR,False
SN-MUC01-AR90018-2026-07-01-ESL,MUC01,AR90018,2026-07-01T06:00:00Z,ESL,1.95,EUR,False
SN-MUC01-AR00395-2026-07-01-ESL,MUC01,AR00395,2026-07-01T06:00:00Z,ESL,2.5,EUR,False
SN-MUC01-AR00394-2026-07-01-ESL,MUC01,AR00394,2026-07-01T06:00:00Z,ESL,2.9,EUR,False
SN-MUC01-2026-07-01-T0,MUC01,AR00058,2026-07-01T12:00:00Z,TEMPERATURE,-18.84,C,False
SN-MUC01-2026-07-01-T1,MUC01,AR00448,2026-07-01T12:00:00Z,TEMPERATURE,3.18,C,False
SN-MUC01-2026-07-01-T2,MUC01,AR00142,2026-07-01T12:00:00Z,TEMPERATURE,3.69,C,False
SN-MUC01-2026-07-01-T3,MUC01,AR00333,2026-07-01T12:00:00Z,TEMPERATURE,5.26,C,False
SN-MUC01-2026-07-01-T4,MUC01,AR00084,2026-07-01T12:00:00Z,TEMPERATURE,-19.76,C,False
SN-MUC01-2026-07-01-T5,MUC01,AR00119,2026-07-01T12:00:00Z,TEMPERATURE,4.18,C,False
SN-MUC01-AR90004-2026-07-02-9-V,MUC01,AR90004,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.691,ratio,False
SN-MUC01-AR90004-2026-07-02-13-V,MUC01,AR90004,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.432,ratio,False
SN-MUC01-AR90004-2026-07-02-17-V,MUC01,AR90004,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.531,ratio,False
SN-MUC01-AR90003-2026-07-02-9-V,MUC01,AR90003,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.6,ratio,False
SN-MUC01-AR90003-2026-07-02-13-V,MUC01,AR90003,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.73,ratio,False
SN-MUC01-AR90003-2026-07-02-17-V,MUC01,AR90003,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.047,ratio,True
SN-MUC01-AR90013-2026-07-02-9-V,MUC01,AR90013,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.646,ratio,False
SN-MUC01-AR90013-2026-07-02-13-V,MUC01,AR90013,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.175,ratio,False
SN-MUC01-AR90013-2026-07-02-17-V,MUC01,AR90013,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.271,ratio,False
SN-MUC01-AR90002-2026-07-02-9-V,MUC01,AR90002,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.813,ratio,False
SN-MUC01-AR90002-2026-07-02-13-V,MUC01,AR90002,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.876,ratio,False
SN-MUC01-AR90002-2026-07-02-17-V,MUC01,AR90002,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.758,ratio,False
SN-MUC01-AR90039-2026-07-02-9-V,MUC01,AR90039,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.692,ratio,False
SN-MUC01-AR90039-2026-07-02-13-V,MUC01,AR90039,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.52,ratio,False
SN-MUC01-AR90039-2026-07-02-17-V,MUC01,AR90039,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.896,ratio,False
SN-MUC01-AR90018-2026-07-02-9-V,MUC01,AR90018,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.737,ratio,False
SN-MUC01-AR90018-2026-07-02-13-V,MUC01,AR90018,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.252,ratio,False
SN-MUC01-AR90018-2026-07-02-17-V,MUC01,AR90018,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.614,ratio,False
SN-MUC01-AR00395-2026-07-02-9-V,MUC01,AR00395,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.706,ratio,False
SN-MUC01-AR00395-2026-07-02-13-V,MUC01,AR00395,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.973,ratio,False
SN-MUC01-AR00395-2026-07-02-17-V,MUC01,AR00395,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.769,ratio,False
SN-MUC01-AR00394-2026-07-02-9-V,MUC01,AR00394,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.662,ratio,False
SN-MUC01-AR00394-2026-07-02-13-V,MUC01,AR00394,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.807,ratio,False
SN-MUC01-AR00394-2026-07-02-17-V,MUC01,AR00394,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.625,ratio,False
SN-MUC01-AR00010-2026-07-02-9-V,MUC01,AR00010,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.618,ratio,False
SN-MUC01-AR00010-2026-07-02-13-V,MUC01,AR00010,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.537,ratio,False
SN-MUC01-AR00010-2026-07-02-17-V,MUC01,AR00010,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.709,ratio,False
SN-MUC01-AR90034-2026-07-02-9-V,MUC01,AR90034,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.698,ratio,False
SN-MUC01-AR90034-2026-07-02-13-V,MUC01,AR90034,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.578,ratio,False
SN-MUC01-AR90034-2026-07-02-17-V,MUC01,AR90034,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.823,ratio,False
SN-MUC01-AR90012-2026-07-02-9-V,MUC01,AR90012,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.671,ratio,False
SN-MUC01-AR90012-2026-07-02-13-V,MUC01,AR90012,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.315,ratio,False
SN-MUC01-AR90012-2026-07-02-17-V,MUC01,AR90012,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.776,ratio,False
SN-MUC01-AR00188-2026-07-02-9-V,MUC01,AR00188,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.636,ratio,False
SN-MUC01-AR00188-2026-07-02-13-V,MUC01,AR00188,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.684,ratio,False
SN-MUC01-AR00188-2026-07-02-17-V,MUC01,AR00188,2026-07-02T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR00009-2026-07-02-9-V,MUC01,AR00009,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.671,ratio,False
SN-MUC01-AR00009-2026-07-02-13-V,MUC01,AR00009,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.796,ratio,False
SN-MUC01-AR00009-2026-07-02-17-V,MUC01,AR00009,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.812,ratio,False
SN-MUC01-AR00245-2026-07-02-9-V,MUC01,AR00245,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.844,ratio,False
SN-MUC01-AR00245-2026-07-02-13-V,MUC01,AR00245,2026-07-02T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR00245-2026-07-02-17-V,MUC01,AR00245,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.715,ratio,False
SN-MUC01-AR90015-2026-07-02-9-V,MUC01,AR90015,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.388,ratio,False
SN-MUC01-AR90015-2026-07-02-13-V,MUC01,AR90015,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.51,ratio,False
SN-MUC01-AR90015-2026-07-02-17-V,MUC01,AR90015,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.636,ratio,False
SN-MUC01-AR00084-2026-07-02-9-V,MUC01,AR00084,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.38,ratio,False
SN-MUC01-AR00084-2026-07-02-13-V,MUC01,AR00084,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.313,ratio,False
SN-MUC01-AR00084-2026-07-02-17-V,MUC01,AR00084,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.209,ratio,False
SN-MUC01-AR90014-2026-07-02-9-V,MUC01,AR90014,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.343,ratio,False
SN-MUC01-AR90014-2026-07-02-13-V,MUC01,AR90014,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.624,ratio,False
SN-MUC01-AR90014-2026-07-02-17-V,MUC01,AR90014,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.913,ratio,False
SN-MUC01-AR00136-2026-07-02-9-V,MUC01,AR00136,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.614,ratio,False
SN-MUC01-AR00136-2026-07-02-13-V,MUC01,AR00136,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.903,ratio,False
SN-MUC01-AR00136-2026-07-02-17-V,MUC01,AR00136,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.179,ratio,False
SN-MUC01-AR00240-2026-07-02-9-V,MUC01,AR00240,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.623,ratio,False
SN-MUC01-AR00240-2026-07-02-13-V,MUC01,AR00240,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.836,ratio,False
SN-MUC01-AR00240-2026-07-02-17-V,MUC01,AR00240,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.572,ratio,False
SN-MUC01-AR00080-2026-07-02-9-V,MUC01,AR00080,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.169,ratio,False
SN-MUC01-AR00080-2026-07-02-13-V,MUC01,AR00080,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.16,ratio,False
SN-MUC01-AR00080-2026-07-02-17-V,MUC01,AR00080,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.42,ratio,False
SN-MUC01-AR90036-2026-07-02-9-V,MUC01,AR90036,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.736,ratio,False
SN-MUC01-AR90036-2026-07-02-13-V,MUC01,AR90036,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.186,ratio,False
SN-MUC01-AR90036-2026-07-02-17-V,MUC01,AR90036,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.835,ratio,False
SN-MUC01-AR00241-2026-07-02-9-V,MUC01,AR00241,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.51,ratio,False
SN-MUC01-AR00241-2026-07-02-13-V,MUC01,AR00241,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.767,ratio,False
SN-MUC01-AR00241-2026-07-02-17-V,MUC01,AR00241,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.521,ratio,False
SN-MUC01-AR90019-2026-07-02-9-V,MUC01,AR90019,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.269,ratio,False
SN-MUC01-AR90019-2026-07-02-13-V,MUC01,AR90019,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.408,ratio,False
SN-MUC01-AR90019-2026-07-02-17-V,MUC01,AR90019,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.176,ratio,False
SN-MUC01-AR00011-2026-07-02-9-V,MUC01,AR00011,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.449,ratio,False
SN-MUC01-AR00011-2026-07-02-13-V,MUC01,AR00011,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.665,ratio,False
SN-MUC01-AR00011-2026-07-02-17-V,MUC01,AR00011,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.914,ratio,False
SN-MUC01-AR00001-2026-07-02-9-V,MUC01,AR00001,2026-07-02T09:00:00Z,VISION_STOCKOUT,0.0,ratio,True
SN-MUC01-AR00001-2026-07-02-13-V,MUC01,AR00001,2026-07-02T13:00:00Z,VISION_STOCKOUT,0.945,ratio,False
SN-MUC01-AR00001-2026-07-02-17-V,MUC01,AR00001,2026-07-02T17:00:00Z,VISION_STOCKOUT,0.701,ratio,False
SN-MUC01-AR90004-2026-07-02-ESL,MUC01,AR90004,2026-07-02T06:00:00Z,ESL,0.25,EUR,False
SN-MUC01-AR90003-2026-07-02-ESL,MUC01,AR90003,2026-07-02T06:00:00Z,ESL,0.15,EUR,False
SN-MUC01-AR90013-2026-07-02-ESL,MUC01,AR90013,2026-07-02T06:00:00Z,ESL,1.7,EUR,False
SN-MUC01-AR90002-2026-07-02-ESL,MUC01,AR90002,2026-07-02T06:00:00Z,ESL,0.08,EUR,False
SN-MUC01-AR90039-2026-07-02-ESL,MUC01,AR90039,2026-07-02T06:00:00Z,ESL,1.5,EUR,False
SN-MUC01-AR90018-2026-07-02-ESL,MUC01,AR90018,2026-07-02T06:00:00Z,ESL,1.95,EUR,False
SN-MUC01-AR00395-2026-07-02-ESL,MUC01,AR00395,2026-07-02T06:00:00Z,ESL,2.5,EUR,False
SN-MUC01-AR00394-2026-07-02-ESL,MUC01,AR00394,2026-07-02T06:00:00Z,ESL,2.9,EUR,False
SN-MUC01-2026-07-02-T0,MUC01,AR00140,2026-07-02T12:00:00Z,TEMPERATURE,4.59,C,False
SN-MUC01-2026-07-02-T1,MUC01,AR90020,2026-07-02T12:00:00Z,TEMPERATURE,3.03,C,False
SN-MUC01-2026-07-02-T2,MUC01,AR00158,2026-07-02T12:00:00Z,TEMPERATURE,5.24,C,False
SN-MUC01-2026-07-02-T3,MUC01,AR00018,2026-07-02T12:00:00Z,TEMPERATURE,2.49,C,False
SN-MUC01-2026-07-02-T4,MUC01,AR00104,2026-07-02T12:00:00Z,TEMPERATURE,5.83,C,False
SN-MUC01-2026-07-02-T5,MUC01,AR90010,2026-07-02T12:00:00Z,TEMPERATURE,7.97,C,False
SN-MUC01-AR90004-2026-07-03-9-V,MUC01,AR90004,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.492,ratio,False
SN-MUC01-AR90004-2026-07-03-13-V,MUC01,AR90004,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.705,ratio,False
SN-MUC01-AR90004-2026-07-03-17-V,MUC01,AR90004,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.612,ratio,False
SN-MUC01-AR90003-2026-07-03-9-V,MUC01,AR90003,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.787,ratio,False
SN-MUC01-AR90003-2026-07-03-13-V,MUC01,AR90003,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.812,ratio,False
SN-MUC01-AR90003-2026-07-03-17-V,MUC01,AR90003,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.34,ratio,False
SN-MUC01-AR90013-2026-07-03-9-V,MUC01,AR90013,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.6,ratio,False
SN-MUC01-AR90013-2026-07-03-13-V,MUC01,AR90013,2026-07-03T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90013-2026-07-03-17-V,MUC01,AR90013,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.628,ratio,False
SN-MUC01-AR90002-2026-07-03-9-V,MUC01,AR90002,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.414,ratio,False
SN-MUC01-AR90002-2026-07-03-13-V,MUC01,AR90002,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.612,ratio,False
SN-MUC01-AR90002-2026-07-03-17-V,MUC01,AR90002,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.74,ratio,False
SN-MUC01-AR90039-2026-07-03-9-V,MUC01,AR90039,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.871,ratio,False
SN-MUC01-AR90039-2026-07-03-13-V,MUC01,AR90039,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.733,ratio,False
SN-MUC01-AR90039-2026-07-03-17-V,MUC01,AR90039,2026-07-03T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90018-2026-07-03-9-V,MUC01,AR90018,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.514,ratio,False
SN-MUC01-AR90018-2026-07-03-13-V,MUC01,AR90018,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.521,ratio,False
SN-MUC01-AR90018-2026-07-03-17-V,MUC01,AR90018,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.596,ratio,False
SN-MUC01-AR00395-2026-07-03-9-V,MUC01,AR00395,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.566,ratio,False
SN-MUC01-AR00395-2026-07-03-13-V,MUC01,AR00395,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.964,ratio,False
SN-MUC01-AR00395-2026-07-03-17-V,MUC01,AR00395,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.883,ratio,False
SN-MUC01-AR00394-2026-07-03-9-V,MUC01,AR00394,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.605,ratio,False
SN-MUC01-AR00394-2026-07-03-13-V,MUC01,AR00394,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.308,ratio,False
SN-MUC01-AR00394-2026-07-03-17-V,MUC01,AR00394,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.827,ratio,False
SN-MUC01-AR00010-2026-07-03-9-V,MUC01,AR00010,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.286,ratio,False
SN-MUC01-AR00010-2026-07-03-13-V,MUC01,AR00010,2026-07-03T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR00010-2026-07-03-17-V,MUC01,AR00010,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.714,ratio,False
SN-MUC01-AR90034-2026-07-03-9-V,MUC01,AR90034,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.144,ratio,True
SN-MUC01-AR90034-2026-07-03-13-V,MUC01,AR90034,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.697,ratio,False
SN-MUC01-AR90034-2026-07-03-17-V,MUC01,AR90034,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.654,ratio,False
SN-MUC01-AR90012-2026-07-03-9-V,MUC01,AR90012,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.335,ratio,False
SN-MUC01-AR90012-2026-07-03-13-V,MUC01,AR90012,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.647,ratio,False
SN-MUC01-AR90012-2026-07-03-17-V,MUC01,AR90012,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.68,ratio,False
SN-MUC01-AR00188-2026-07-03-9-V,MUC01,AR00188,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.797,ratio,False
SN-MUC01-AR00188-2026-07-03-13-V,MUC01,AR00188,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.583,ratio,False
SN-MUC01-AR00188-2026-07-03-17-V,MUC01,AR00188,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.866,ratio,False
SN-MUC01-AR00009-2026-07-03-9-V,MUC01,AR00009,2026-07-03T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR00009-2026-07-03-13-V,MUC01,AR00009,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.713,ratio,False
SN-MUC01-AR00009-2026-07-03-17-V,MUC01,AR00009,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.765,ratio,False
SN-MUC01-AR00245-2026-07-03-9-V,MUC01,AR00245,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.383,ratio,False
SN-MUC01-AR00245-2026-07-03-13-V,MUC01,AR00245,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.263,ratio,False
SN-MUC01-AR00245-2026-07-03-17-V,MUC01,AR00245,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.525,ratio,False
SN-MUC01-AR90015-2026-07-03-9-V,MUC01,AR90015,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.157,ratio,False
SN-MUC01-AR90015-2026-07-03-13-V,MUC01,AR90015,2026-07-03T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90015-2026-07-03-17-V,MUC01,AR90015,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.637,ratio,False
SN-MUC01-AR00084-2026-07-03-9-V,MUC01,AR00084,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.274,ratio,False
SN-MUC01-AR00084-2026-07-03-13-V,MUC01,AR00084,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.12,ratio,True
SN-MUC01-AR00084-2026-07-03-17-V,MUC01,AR00084,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.773,ratio,False
SN-MUC01-AR90014-2026-07-03-9-V,MUC01,AR90014,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.68,ratio,False
SN-MUC01-AR90014-2026-07-03-13-V,MUC01,AR90014,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.679,ratio,False
SN-MUC01-AR90014-2026-07-03-17-V,MUC01,AR90014,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.915,ratio,False
SN-MUC01-AR00136-2026-07-03-9-V,MUC01,AR00136,2026-07-03T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR00136-2026-07-03-13-V,MUC01,AR00136,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.249,ratio,False
SN-MUC01-AR00136-2026-07-03-17-V,MUC01,AR00136,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.426,ratio,False
SN-MUC01-AR00240-2026-07-03-9-V,MUC01,AR00240,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.42,ratio,False
SN-MUC01-AR00240-2026-07-03-13-V,MUC01,AR00240,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.796,ratio,False
SN-MUC01-AR00240-2026-07-03-17-V,MUC01,AR00240,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.647,ratio,False
SN-MUC01-AR00080-2026-07-03-9-V,MUC01,AR00080,2026-07-03T09:00:00Z,VISION_STOCKOUT,0.488,ratio,False
SN-MUC01-AR00080-2026-07-03-13-V,MUC01,AR00080,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.714,ratio,False
SN-MUC01-AR00080-2026-07-03-17-V,MUC01,AR00080,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.0,ratio,True
SN-MUC01-AR90036-2026-07-03-9-V,MUC01,AR90036,2026-07-03T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90036-2026-07-03-13-V,MUC01,AR90036,2026-07-03T13:00:00Z,VISION_STOCKOUT,0.776,ratio,False
SN-MUC01-AR90036-2026-07-03-17-V,MUC01,AR90036,2026-07-03T17:00:00Z,VISION_STOCKOUT,0.729,ratio,False
