ID,store_ID,article_ID,forecastFor,businessDate,hourOfDay,predictedQty,lowerBound,upperBound,actualQty,mape,wape,model,generatedAt
FC-HAM01-001655,HAM01,AR90003,2026-07-05T13:00:00Z,2026-07-05,13,0.131,0,0.617,,68.42,155.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001656,HAM01,AR90003,2026-07-05T14:00:00Z,2026-07-05,14,0.192,0,0.678,,68.42,155.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001657,HAM01,AR90003,2026-07-05T15:00:00Z,2026-07-05,15,0.162,0,0.647,,68.42,155.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001658,HAM01,AR90003,2026-07-05T16:00:00Z,2026-07-05,16,0.092,0,0.578,,68.42,155.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001659,HAM01,AR90003,2026-07-05T17:00:00Z,2026-07-05,17,0.12,0,0.605,,68.42,155.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001660,HAM01,AR90003,2026-07-05T18:00:00Z,2026-07-05,18,0.098,0,0.583,,68.42,155.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001661,HAM01,AR90003,2026-07-05T19:00:00Z,2026-07-05,19,0.086,0,0.572,,68.42,155.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001662,HAM01,AR90003,2026-07-05T20:00:00Z,2026-07-05,20,0.061,0,0.547,,68.42,155.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001663,HAM01,AR90003,2026-07-05T21:00:00Z,2026-07-05,21,0.036,0,0.522,,68.42,155.52,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001664,HAM01,AR90002,2026-07-04T12:00:00Z,2026-07-04,12,0.021,0,0.431,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001665,HAM01,AR90002,2026-07-04T13:00:00Z,2026-07-04,13,0.046,0,0.456,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001666,HAM01,AR90002,2026-07-04T14:00:00Z,2026-07-04,14,0.036,0,0.447,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001667,HAM01,AR90002,2026-07-04T15:00:00Z,2026-07-04,15,0.034,0,0.445,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001668,HAM01,AR90002,2026-07-04T16:00:00Z,2026-07-04,16,0.029,0,0.439,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001669,HAM01,AR90002,2026-07-04T17:00:00Z,2026-07-04,17,0.035,0,0.446,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001670,HAM01,AR90002,2026-07-04T18:00:00Z,2026-07-04,18,0.023,0,0.433,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001671,HAM01,AR90002,2026-07-04T19:00:00Z,2026-07-04,19,0.018,0,0.429,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001672,HAM01,AR90002,2026-07-05T11:00:00Z,2026-07-05,11,0.033,0,0.443,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001673,HAM01,AR90002,2026-07-05T12:00:00Z,2026-07-05,12,0.045,0,0.456,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001674,HAM01,AR90002,2026-07-05T13:00:00Z,2026-07-05,13,0.101,0,0.511,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001675,HAM01,AR90002,2026-07-05T14:00:00Z,2026-07-05,14,0.081,0,0.491,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001676,HAM01,AR90002,2026-07-05T15:00:00Z,2026-07-05,15,0.076,0,0.486,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001677,HAM01,AR90002,2026-07-05T16:00:00Z,2026-07-05,16,0.063,0,0.473,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001678,HAM01,AR90002,2026-07-05T17:00:00Z,2026-07-05,17,0.078,0,0.488,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001679,HAM01,AR90002,2026-07-05T18:00:00Z,2026-07-05,18,0.05,0,0.461,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001680,HAM01,AR90002,2026-07-05T19:00:00Z,2026-07-05,19,0.04,0,0.451,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001681,HAM01,AR90002,2026-07-05T20:00:00Z,2026-07-05,20,0.02,0,0.431,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001682,HAM01,AR90002,2026-07-05T21:00:00Z,2026-07-05,21,0.025,0,0.436,,87.82,209.77,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001683,HAM01,AR90013,2026-07-04T12:00:00Z,2026-07-04,12,0.028,0,0.333,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001684,HAM01,AR90013,2026-07-04T13:00:00Z,2026-07-04,13,0.032,0,0.338,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001685,HAM01,AR90013,2026-07-04T14:00:00Z,2026-07-04,14,0.029,0,0.334,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001686,HAM01,AR90013,2026-07-04T15:00:00Z,2026-07-04,15,0.026,0,0.331,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001687,HAM01,AR90013,2026-07-04T16:00:00Z,2026-07-04,16,0.025,0,0.33,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001688,HAM01,AR90013,2026-07-04T17:00:00Z,2026-07-04,17,0.028,0,0.333,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001689,HAM01,AR90013,2026-07-04T18:00:00Z,2026-07-04,18,0.019,0,0.324,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001690,HAM01,AR90013,2026-07-05T10:00:00Z,2026-07-05,10,0.021,0,0.326,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001691,HAM01,AR90013,2026-07-05T12:00:00Z,2026-07-05,12,0.062,0,0.367,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001692,HAM01,AR90013,2026-07-05T13:00:00Z,2026-07-05,13,0.071,0,0.376,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001693,HAM01,AR90013,2026-07-05T14:00:00Z,2026-07-05,14,0.064,0,0.369,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001694,HAM01,AR90013,2026-07-05T15:00:00Z,2026-07-05,15,0.057,0,0.363,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001695,HAM01,AR90013,2026-07-05T16:00:00Z,2026-07-05,16,0.055,0,0.36,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001696,HAM01,AR90013,2026-07-05T17:00:00Z,2026-07-05,17,0.062,0,0.367,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001697,HAM01,AR90013,2026-07-05T18:00:00Z,2026-07-05,18,0.041,0,0.347,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001698,HAM01,AR90013,2026-07-05T19:00:00Z,2026-07-05,19,0.025,0,0.331,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001699,HAM01,AR90013,2026-07-05T20:00:00Z,2026-07-05,20,0.018,0,0.324,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001700,HAM01,AR90013,2026-07-05T21:00:00Z,2026-07-05,21,0.016,0,0.321,,89.24,157.11,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001701,HAM01,AR00245,2026-07-04T12:00:00Z,2026-07-04,12,0.028,0,0.342,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001702,HAM01,AR00245,2026-07-04T13:00:00Z,2026-07-04,13,0.039,0,0.353,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001703,HAM01,AR00245,2026-07-04T14:00:00Z,2026-07-04,14,0.032,0,0.346,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001704,HAM01,AR00245,2026-07-04T15:00:00Z,2026-07-04,15,0.028,0,0.342,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001705,HAM01,AR00245,2026-07-04T16:00:00Z,2026-07-04,16,0.023,0,0.337,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001706,HAM01,AR00245,2026-07-04T17:00:00Z,2026-07-04,17,0.033,0,0.347,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001707,HAM01,AR00245,2026-07-04T18:00:00Z,2026-07-04,18,0.029,0,0.343,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001708,HAM01,AR00245,2026-07-05T12:00:00Z,2026-07-05,12,0.062,0,0.376,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001709,HAM01,AR00245,2026-07-05T13:00:00Z,2026-07-05,13,0.087,0,0.401,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001710,HAM01,AR00245,2026-07-05T14:00:00Z,2026-07-05,14,0.07,0,0.384,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001711,HAM01,AR00245,2026-07-05T15:00:00Z,2026-07-05,15,0.062,0,0.376,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001712,HAM01,AR00245,2026-07-05T16:00:00Z,2026-07-05,16,0.05,0,0.364,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001713,HAM01,AR00245,2026-07-05T17:00:00Z,2026-07-05,17,0.073,0,0.387,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001714,HAM01,AR00245,2026-07-05T18:00:00Z,2026-07-05,18,0.065,0,0.378,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001715,HAM01,AR00245,2026-07-05T19:00:00Z,2026-07-05,19,0.025,0,0.339,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001716,HAM01,AR00245,2026-07-05T20:00:00Z,2026-07-05,20,0.031,0,0.345,,88.62,183.7,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001717,HAM01,AR90039,2026-07-04T13:00:00Z,2026-07-04,13,0.016,0,0.289,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001718,HAM01,AR90039,2026-07-04T15:00:00Z,2026-07-04,15,0.017,0,0.29,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001719,HAM01,AR90039,2026-07-04T16:00:00Z,2026-07-04,16,0.016,0,0.289,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001720,HAM01,AR90039,2026-07-05T12:00:00Z,2026-07-05,12,0.022,0,0.295,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001721,HAM01,AR90039,2026-07-05T13:00:00Z,2026-07-05,13,0.036,0,0.308,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001722,HAM01,AR90039,2026-07-05T14:00:00Z,2026-07-05,14,0.032,0,0.305,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001723,HAM01,AR90039,2026-07-05T15:00:00Z,2026-07-05,15,0.038,0,0.31,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001724,HAM01,AR90039,2026-07-05T16:00:00Z,2026-07-05,16,0.036,0,0.308,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001725,HAM01,AR90039,2026-07-05T17:00:00Z,2026-07-05,17,0.032,0,0.305,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001726,HAM01,AR90039,2026-07-05T18:00:00Z,2026-07-05,18,0.031,0,0.303,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001727,HAM01,AR90039,2026-07-05T19:00:00Z,2026-07-05,19,0.02,0,0.293,,93.14,160.87,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001728,HAM01,AR00241,2026-07-05T11:00:00Z,2026-07-05,11,0.016,0,0.195,,94.29,172.86,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001729,HAM01,AR00241,2026-07-05T12:00:00Z,2026-07-05,12,0.029,0,0.208,,94.29,172.86,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001730,HAM01,AR00241,2026-07-05T13:00:00Z,2026-07-05,13,0.023,0,0.202,,94.29,172.86,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001731,HAM01,AR00241,2026-07-05T14:00:00Z,2026-07-05,14,0.031,0,0.209,,94.29,172.86,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001732,HAM01,AR00241,2026-07-05T15:00:00Z,2026-07-05,15,0.022,0,0.2,,94.29,172.86,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001733,HAM01,AR00241,2026-07-05T16:00:00Z,2026-07-05,16,0.028,0,0.206,,94.29,172.86,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001734,HAM01,AR00240,2026-07-04T14:00:00Z,2026-07-04,14,0.023,0,0.35,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001735,HAM01,AR00240,2026-07-04T15:00:00Z,2026-07-04,15,0.016,0,0.342,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001736,HAM01,AR00240,2026-07-04T17:00:00Z,2026-07-04,17,0.017,0,0.344,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001737,HAM01,AR00240,2026-07-05T09:00:00Z,2026-07-05,9,0.016,0,0.343,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001738,HAM01,AR00240,2026-07-05T12:00:00Z,2026-07-05,12,0.024,0,0.351,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001739,HAM01,AR00240,2026-07-05T13:00:00Z,2026-07-05,13,0.028,0,0.355,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001740,HAM01,AR00240,2026-07-05T14:00:00Z,2026-07-05,14,0.051,0,0.377,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001741,HAM01,AR00240,2026-07-05T15:00:00Z,2026-07-05,15,0.034,0,0.361,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001742,HAM01,AR00240,2026-07-05T16:00:00Z,2026-07-05,16,0.028,0,0.355,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001743,HAM01,AR00240,2026-07-05T17:00:00Z,2026-07-05,17,0.038,0,0.365,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001744,HAM01,AR00240,2026-07-05T18:00:00Z,2026-07-05,18,0.024,0,0.351,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001745,HAM01,AR00240,2026-07-05T21:00:00Z,2026-07-05,21,0.02,0,0.347,,94.45,169.8,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001746,HAM01,AR00395,2026-07-04T11:00:00Z,2026-07-04,11,0.016,0,0.283,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001747,HAM01,AR00395,2026-07-04T12:00:00Z,2026-07-04,12,0.038,0,0.305,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001748,HAM01,AR00395,2026-07-04T13:00:00Z,2026-07-04,13,0.038,0,0.305,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001749,HAM01,AR00395,2026-07-04T14:00:00Z,2026-07-04,14,0.036,0,0.303,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001750,HAM01,AR00395,2026-07-04T15:00:00Z,2026-07-04,15,0.04,0,0.308,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001751,HAM01,AR00395,2026-07-04T16:00:00Z,2026-07-04,16,0.043,0,0.31,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001752,HAM01,AR00395,2026-07-04T17:00:00Z,2026-07-04,17,0.018,0,0.285,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001753,HAM01,AR00395,2026-07-04T18:00:00Z,2026-07-04,18,0.029,0,0.296,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001754,HAM01,AR00395,2026-07-05T09:00:00Z,2026-07-05,9,0.025,0,0.292,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001755,HAM01,AR00395,2026-07-05T11:00:00Z,2026-07-05,11,0.035,0,0.302,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001756,HAM01,AR00395,2026-07-05T12:00:00Z,2026-07-05,12,0.084,0,0.351,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001757,HAM01,AR00395,2026-07-05T13:00:00Z,2026-07-05,13,0.084,0,0.351,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001758,HAM01,AR00395,2026-07-05T14:00:00Z,2026-07-05,14,0.079,0,0.347,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001759,HAM01,AR00395,2026-07-05T15:00:00Z,2026-07-05,15,0.089,0,0.356,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001760,HAM01,AR00395,2026-07-05T16:00:00Z,2026-07-05,16,0.094,0,0.361,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001761,HAM01,AR00395,2026-07-05T17:00:00Z,2026-07-05,17,0.04,0,0.307,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001762,HAM01,AR00395,2026-07-05T18:00:00Z,2026-07-05,18,0.064,0,0.332,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001763,HAM01,AR00395,2026-07-05T19:00:00Z,2026-07-05,19,0.025,0,0.292,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001764,HAM01,AR00395,2026-07-05T20:00:00Z,2026-07-05,20,0.03,0,0.297,,85.39,198.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001765,HAM01,AR00394,2026-07-04T12:00:00Z,2026-07-04,12,0.016,0,0.34,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001766,HAM01,AR00394,2026-07-04T13:00:00Z,2026-07-04,13,0.031,0,0.354,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001767,HAM01,AR00394,2026-07-04T14:00:00Z,2026-07-04,14,0.031,0,0.354,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001768,HAM01,AR00394,2026-07-04T15:00:00Z,2026-07-04,15,0.02,0,0.344,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001769,HAM01,AR00394,2026-07-04T16:00:00Z,2026-07-04,16,0.047,0,0.371,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001770,HAM01,AR00394,2026-07-04T17:00:00Z,2026-07-04,17,0.033,0,0.356,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001771,HAM01,AR00394,2026-07-04T18:00:00Z,2026-07-04,18,0.033,0,0.356,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001772,HAM01,AR00394,2026-07-04T19:00:00Z,2026-07-04,19,0.018,0,0.342,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001773,HAM01,AR00394,2026-07-05T10:00:00Z,2026-07-05,10,0.027,0,0.351,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001774,HAM01,AR00394,2026-07-05T11:00:00Z,2026-07-05,11,0.022,0,0.346,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001775,HAM01,AR00394,2026-07-05T12:00:00Z,2026-07-05,12,0.036,0,0.36,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001776,HAM01,AR00394,2026-07-05T13:00:00Z,2026-07-05,13,0.067,0,0.391,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001777,HAM01,AR00394,2026-07-05T14:00:00Z,2026-07-05,14,0.067,0,0.391,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001778,HAM01,AR00394,2026-07-05T15:00:00Z,2026-07-05,15,0.045,0,0.369,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001779,HAM01,AR00394,2026-07-05T16:00:00Z,2026-07-05,16,0.103,0,0.427,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001780,HAM01,AR00394,2026-07-05T17:00:00Z,2026-07-05,17,0.072,0,0.396,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001781,HAM01,AR00394,2026-07-05T18:00:00Z,2026-07-05,18,0.072,0,0.396,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001782,HAM01,AR00394,2026-07-05T19:00:00Z,2026-07-05,19,0.04,0,0.364,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001783,HAM01,AR00394,2026-07-05T21:00:00Z,2026-07-05,21,0.018,0,0.342,,86.9,198.54,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001784,HAM01,AR00188,2026-07-04T14:00:00Z,2026-07-04,14,0.016,0,0.268,,93.84,185.97,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001785,HAM01,AR00188,2026-07-04T16:00:00Z,2026-07-04,16,0.017,0,0.269,,93.84,185.97,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001786,HAM01,AR00188,2026-07-05T12:00:00Z,2026-07-05,12,0.031,0,0.284,,93.84,185.97,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001787,HAM01,AR00188,2026-07-05T13:00:00Z,2026-07-05,13,0.021,0,0.273,,93.84,185.97,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001788,HAM01,AR00188,2026-07-05T14:00:00Z,2026-07-05,14,0.036,0,0.288,,93.84,185.97,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001789,HAM01,AR00188,2026-07-05T15:00:00Z,2026-07-05,15,0.031,0,0.284,,93.84,185.97,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001790,HAM01,AR00188,2026-07-05T16:00:00Z,2026-07-05,16,0.038,0,0.29,,93.84,185.97,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001791,HAM01,AR00188,2026-07-05T17:00:00Z,2026-07-05,17,0.023,0,0.275,,93.84,185.97,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001792,HAM01,AR00188,2026-07-05T18:00:00Z,2026-07-05,18,0.021,0,0.273,,93.84,185.97,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001793,HAM01,AR00188,2026-07-05T20:00:00Z,2026-07-05,20,0.019,0,0.271,,93.84,185.97,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001794,HAM01,AR00243,2026-07-05T12:00:00Z,2026-07-05,12,0.018,0,0.324,,96.7,192.92,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001795,HAM01,AR00243,2026-07-05T13:00:00Z,2026-07-05,13,0.03,0,0.335,,96.7,192.92,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001796,HAM01,AR00243,2026-07-05T14:00:00Z,2026-07-05,14,0.02,0,0.326,,96.7,192.92,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001797,HAM01,AR00243,2026-07-05T15:00:00Z,2026-07-05,15,0.022,0,0.327,,96.7,192.92,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001798,HAM01,AR00243,2026-07-05T16:00:00Z,2026-07-05,16,0.026,0,0.332,,96.7,192.92,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001799,HAM01,AR00243,2026-07-05T19:00:00Z,2026-07-05,19,0.018,0,0.324,,96.7,192.92,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001800,HAM01,AR00243,2026-07-05T21:00:00Z,2026-07-05,21,0.016,0,0.322,,96.7,192.92,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001801,HAM01,AR90018,2026-07-04T14:00:00Z,2026-07-04,14,0.018,0,0.192,,92.53,182.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001802,HAM01,AR90018,2026-07-04T15:00:00Z,2026-07-04,15,0.026,0,0.199,,92.53,182.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
FC-HAM01-001803,HAM01,AR90018,2026-07-04T17:00:00Z,2026-07-04,17,0.017,0,0.19,,92.53,182.74,SeasonalProfile+EWMA,2026-07-29T02:51:21Z
