ID,store_ID,posSystem_ID,article_ID,cashier,businessDate,cancellationCount,cancelledQuantity,cancelledAmount,currency_code
CN-HAM01-004325,HAM01,PF-HAM01,AR00333,payfree,2026-01-18,1,2.0,4.5,EUR
CN-HAM01-004326,HAM01,PF-HAM01,AR90016,payfree,2026-01-18,1,2.0,3.4,EUR
CN-HAM01-004327,HAM01,PF-HAM01,AR00066,payfree,2026-01-18,1,3.0,7.5,EUR
CN-HAM01-004328,HAM01,PF-HAM01,AR00389,payfree,2026-01-18,1,3.0,16.5,EUR
CN-HAM01-004329,HAM01,SM-HAM01,AR00210,smart,2026-01-18,1,2.0,2.4,EUR
CN-HAM01-004330,HAM01,SM-HAM01,AR90023,smart,2026-01-18,1,1.0,1.6,EUR
CN-HAM01-004331,HAM01,PF-HAM01,AR00218,payfree,2026-01-19,1,3.0,5.7,EUR
CN-HAM01-004332,HAM01,SM-HAM01,AR00208,smart,2026-01-19,1,3.0,1.5,EUR
CN-HAM01-004333,HAM01,SM-HAM01,AR00284,smart,2026-01-19,1,3.0,7.05,EUR
CN-HAM01-004334,HAM01,SM-HAM01,AR00064,smart,2026-01-19,1,1.0,2.5,EUR
CN-HAM01-004335,HAM01,SM-HAM01,AR00291,smart,2026-01-19,1,2.0,4.4,EUR
CN-HAM01-004336,HAM01,PF-HAM01,AR00034,payfree,2026-01-20,1,2.0,4.0,EUR
CN-HAM01-004337,HAM01,PF-HAM01,AR00024,payfree,2026-01-20,1,1.0,2.5,EUR
CN-HAM01-004338,HAM01,PF-HAM01,AR00119,payfree,2026-01-20,1,2.0,7.0,EUR
CN-HAM01-004339,HAM01,PF-HAM01,AR00290,payfree,2026-01-20,1,2.0,4.4,EUR
CN-HAM01-004340,HAM01,PF-HAM01,AR00294,payfree,2026-01-20,1,3.0,6.6,EUR
CN-HAM01-004341,HAM01,PF-HAM01,AR00290,payfree,2026-01-20,1,2.0,4.4,EUR
CN-HAM01-004342,HAM01,PF-HAM01,AR00331,payfree,2026-01-20,1,3.0,58.5,EUR
CN-HAM01-004343,HAM01,PF-HAM01,AR00021,payfree,2026-01-20,1,3.0,11.7,EUR
CN-HAM01-004344,HAM01,SM-HAM01,AR00221,smart,2026-01-20,1,3.0,3.0,EUR
CN-HAM01-004345,HAM01,SM-HAM01,AR00325,smart,2026-01-20,1,2.0,7.9,EUR
CN-HAM01-004346,HAM01,PF-HAM01,AR90023,payfree,2026-01-21,1,3.0,4.8,EUR
CN-HAM01-004347,HAM01,PF-HAM01,AR00375,payfree,2026-01-22,1,1.0,4.95,EUR
CN-HAM01-004348,HAM01,PF-HAM01,AR00101,payfree,2026-01-22,1,2.0,3.8,EUR
CN-HAM01-004349,HAM01,PF-HAM01,AR90050,payfree,2026-01-22,1,1.0,1.6,EUR
CN-HAM01-004350,HAM01,PF-HAM01,AR00121,payfree,2026-01-22,1,1.0,2.2,EUR
CN-HAM01-004351,HAM01,PF-HAM01,AR00110,payfree,2026-01-22,1,1.0,3.5,EUR
CN-HAM01-004352,HAM01,PF-HAM01,AR90011,payfree,2026-01-22,1,3.0,5.1,EUR
CN-HAM01-004353,HAM01,PF-HAM01,AR00056,payfree,2026-01-22,1,2.0,5.0,EUR
CN-HAM01-004354,HAM01,PF-HAM01,AR00198,payfree,2026-01-22,1,2.0,4.0,EUR
CN-HAM01-004355,HAM01,SM-HAM01,AR90053,smart,2026-01-22,1,3.0,6.0,EUR
CN-HAM01-004356,HAM01,SM-HAM01,AR90020,smart,2026-01-22,1,3.0,5.85,EUR
CN-HAM01-004357,HAM01,SM-HAM01,AR90008,smart,2026-01-22,1,2.0,2.8,EUR
CN-HAM01-004358,HAM01,SM-HAM01,AR00117,smart,2026-01-22,1,2.0,4.2,EUR
CN-HAM01-004359,HAM01,PF-HAM01,AR00169,payfree,2026-01-23,1,2.0,5.0,EUR
CN-HAM01-004360,HAM01,PF-HAM01,AR00271,payfree,2026-01-23,1,1.0,27.0,EUR
CN-HAM01-004361,HAM01,SM-HAM01,IKA005,smart,2026-01-23,1,3.0,2.97,EUR
CN-HAM01-004362,HAM01,SM-HAM01,AR00132,smart,2026-01-23,1,3.0,20.7,EUR
CN-HAM01-004363,HAM01,SM-HAM01,AR00196,smart,2026-01-23,1,3.0,4.8,EUR
CN-HAM01-004364,HAM01,SM-HAM01,AR00397,smart,2026-01-23,1,1.0,2.5,EUR
CN-HAM01-004365,HAM01,PF-HAM01,AR00138,payfree,2026-01-24,1,3.0,6.0,EUR
CN-HAM01-004366,HAM01,PF-HAM01,AR00406,payfree,2026-01-24,1,3.0,9.6,EUR
CN-HAM01-004367,HAM01,PF-HAM01,AR00082,payfree,2026-01-24,1,3.0,8.7,EUR
CN-HAM01-004368,HAM01,PF-HAM01,AR00054,payfree,2026-01-24,1,2.0,2.0,EUR
CN-HAM01-004369,HAM01,SM-HAM01,AR90011,smart,2026-01-24,1,1.0,1.7,EUR
CN-HAM01-004370,HAM01,SM-HAM01,AR00020,smart,2026-01-24,1,2.0,7.8,EUR
CN-HAM01-004371,HAM01,SM-HAM01,AR90023,smart,2026-01-25,1,3.0,4.8,EUR
CN-HAM01-004372,HAM01,SM-HAM01,AR90025,smart,2026-01-25,1,2.0,2.4,EUR
CN-HAM01-004373,HAM01,PF-HAM01,AR00373,payfree,2026-01-26,1,3.0,14.85,EUR
CN-HAM01-004374,HAM01,PF-HAM01,AR00026,payfree,2026-01-26,1,1.0,1.2,EUR
CN-HAM01-004375,HAM01,PF-HAM01,AR00106,payfree,2026-01-26,1,2.0,7.8,EUR
CN-HAM01-004376,HAM01,PF-HAM01,AR00378,payfree,2026-01-26,1,3.0,12.75,EUR
CN-HAM01-004377,HAM01,PF-HAM01,IKA018,payfree,2026-01-26,1,2.0,4.2,EUR
CN-HAM01-004378,HAM01,PF-HAM01,AR00101,payfree,2026-01-26,1,2.0,3.8,EUR
CN-HAM01-004379,HAM01,PF-HAM01,AR00022,payfree,2026-01-26,1,1.0,3.9,EUR
CN-HAM01-004380,HAM01,PF-HAM01,AR90003,payfree,2026-01-26,1,1.0,0.15,EUR
CN-HAM01-004381,HAM01,SM-HAM01,AR00059,smart,2026-01-26,1,1.0,2.5,EUR
CN-HAM01-004382,HAM01,SM-HAM01,AR90039,smart,2026-01-26,1,1.0,1.5,EUR
CN-HAM01-004383,HAM01,SM-HAM01,AR00176,smart,2026-01-26,1,1.0,1.4,EUR
CN-HAM01-004384,HAM01,SM-HAM01,AR00040,smart,2026-01-26,1,1.0,3.3,EUR
CN-HAM01-004385,HAM01,MO-HAM01,AR00067,smart,2026-01-26,1,3.0,7.5,EUR
CN-HAM01-004386,HAM01,PF-HAM01,AR90004,payfree,2026-01-27,1,1.0,0.25,EUR
CN-HAM01-004387,HAM01,PF-HAM01,AR00025,payfree,2026-01-27,1,3.0,7.5,EUR
CN-HAM01-004388,HAM01,PF-HAM01,AR00395,payfree,2026-01-27,1,3.0,7.5,EUR
CN-HAM01-004389,HAM01,PF-HAM01,AR00403,payfree,2026-01-27,1,1.0,1.2,EUR
CN-HAM01-004390,HAM01,PF-HAM01,AR00066,payfree,2026-01-27,1,3.0,7.5,EUR
CN-HAM01-004391,HAM01,PF-HAM01,AR00227,payfree,2026-01-27,1,1.0,11.9,EUR
CN-HAM01-004392,HAM01,SM-HAM01,AR00407,smart,2026-01-27,1,3.0,9.6,EUR
CN-HAM01-004393,HAM01,SM-HAM01,AR00147,smart,2026-01-27,1,2.0,9.8,EUR
CN-HAM01-004394,HAM01,SM-HAM01,AR00433,smart,2026-01-27,1,1.0,3.89,EUR
CN-HAM01-004395,HAM01,SM-HAM01,AR00189,smart,2026-01-27,1,2.0,4.4,EUR
CN-HAM01-004396,HAM01,PF-HAM01,AR00117,payfree,2026-01-28,1,2.0,4.2,EUR
CN-HAM01-004397,HAM01,SM-HAM01,AR00061,smart,2026-01-28,1,2.0,5.0,EUR
CN-HAM01-004398,HAM01,SM-HAM01,AR00161,smart,2026-01-28,1,2.0,7.6,EUR
CN-HAM01-004399,HAM01,SM-HAM01,AR90033,smart,2026-01-28,1,3.0,3.6,EUR
CN-HAM01-004400,HAM01,SM-HAM01,AR00185,smart,2026-01-28,1,2.0,4.5,EUR
CN-HAM01-004401,HAM01,PF-HAM01,AR90028,payfree,2026-01-29,1,3.0,4.8,EUR
CN-HAM01-004402,HAM01,PF-HAM01,AR00404,payfree,2026-01-29,1,3.0,3.6,EUR
CN-HAM01-004403,HAM01,SM-HAM01,AR00220,smart,2026-01-29,1,1.0,1.0,EUR
CN-HAM01-004404,HAM01,SM-HAM01,AR90010,smart,2026-01-29,1,1.0,2.2,EUR
CN-HAM01-004405,HAM01,PF-HAM01,AR00312,payfree,2026-01-30,1,3.0,7.5,EUR
CN-HAM01-004406,HAM01,PF-HAM01,AR00405,payfree,2026-01-30,1,1.0,1.2,EUR
CN-HAM01-004407,HAM01,PF-HAM01,AR00327,payfree,2026-01-30,1,3.0,11.85,EUR
CN-HAM01-004408,HAM01,PF-HAM01,AR00442,payfree,2026-01-30,1,2.0,4.98,EUR
CN-HAM01-004409,HAM01,PF-HAM01,AR00211,payfree,2026-01-30,1,1.0,1.2,EUR
CN-HAM01-004410,HAM01,PF-HAM01,AR00395,payfree,2026-01-30,1,1.0,2.5,EUR
CN-HAM01-004411,HAM01,PF-HAM01,AR00132,payfree,2026-01-30,1,2.0,13.8,EUR
CN-HAM01-004412,HAM01,PF-HAM01,AR00360,payfree,2026-01-30,1,3.0,44.7,EUR
CN-HAM01-004413,HAM01,PF-HAM01,AR00304,payfree,2026-01-30,1,3.0,16.95,EUR
CN-HAM01-004414,HAM01,SM-HAM01,AR00222,smart,2026-01-30,1,1.0,1.0,EUR
CN-HAM01-004415,HAM01,SM-HAM01,AR90029,smart,2026-01-30,1,2.0,3.2,EUR
CN-HAM01-004416,HAM01,PF-HAM01,SM0016,payfree,2026-01-31,1,1.0,3.95,EUR
CN-HAM01-004417,HAM01,PF-HAM01,AR00165,payfree,2026-01-31,1,2.0,7.6,EUR
CN-HAM01-004418,HAM01,PF-HAM01,AR00005,payfree,2026-01-31,1,3.0,3.0,EUR
CN-HAM01-004419,HAM01,PF-HAM01,AR00277,payfree,2026-01-31,1,3.0,23.7,EUR
CN-HAM01-004420,HAM01,PF-HAM01,AR00006,payfree,2026-01-31,1,1.0,1.8,EUR
CN-HAM01-004421,HAM01,PF-HAM01,AR00240,payfree,2026-01-31,1,3.0,5.7,EUR
CN-HAM01-004422,HAM01,SM-HAM01,AR00026,smart,2026-02-01,1,2.0,2.4,EUR
CN-HAM01-004423,HAM01,SM-HAM01,AR00082,smart,2026-02-01,1,2.0,5.8,EUR
CN-HAM01-004424,HAM01,PF-HAM01,AR90030,payfree,2026-02-02,1,1.0,1.6,EUR
CN-HAM01-004425,HAM01,PF-HAM01,AR00019,payfree,2026-02-02,1,3.0,5.4,EUR
CN-HAM01-004426,HAM01,PF-HAM01,AR00017,payfree,2026-02-02,1,2.0,7.8,EUR
CN-HAM01-004427,HAM01,PF-HAM01,AR90027,payfree,2026-02-02,1,1.0,1.6,EUR
CN-HAM01-004428,HAM01,PF-HAM01,AR00002,payfree,2026-02-02,1,2.0,1.0,EUR
CN-HAM01-004429,HAM01,PF-HAM01,AR00161,payfree,2026-02-02,1,2.0,7.6,EUR
CN-HAM01-004430,HAM01,PF-HAM01,AR00030,payfree,2026-02-02,1,2.0,7.0,EUR
CN-HAM01-004431,HAM01,PF-HAM01,AR00378,payfree,2026-02-02,1,2.0,8.5,EUR
CN-HAM01-004432,HAM01,SM-HAM01,AR00453,smart,2026-02-02,1,3.0,6.3,EUR
CN-HAM01-004433,HAM01,PF-HAM01,AR00132,payfree,2026-02-03,1,1.0,6.9,EUR
CN-HAM01-004434,HAM01,PF-HAM01,AR00420,payfree,2026-02-03,1,1.0,2.6,EUR
CN-HAM01-004435,HAM01,PF-HAM01,AR00106,payfree,2026-02-03,1,2.0,7.8,EUR
CN-HAM01-004436,HAM01,PF-HAM01,AR00041,payfree,2026-02-03,1,1.0,3.3,EUR
CN-HAM01-004437,HAM01,SM-HAM01,AR00242,smart,2026-02-03,1,1.0,2.5,EUR
CN-HAM01-004438,HAM01,PF-HAM01,AR00196,payfree,2026-02-04,1,2.0,3.2,EUR
CN-HAM01-004439,HAM01,PF-HAM01,AR00204,payfree,2026-02-04,1,1.0,1.8,EUR
CN-HAM01-004440,HAM01,PF-HAM01,AR00005,payfree,2026-02-04,1,1.0,1.0,EUR
CN-HAM01-004441,HAM01,PF-HAM01,AR00323,payfree,2026-02-04,1,2.0,6.6,EUR
CN-HAM01-004442,HAM01,PF-HAM01,AR00377,payfree,2026-02-04,1,3.0,12.75,EUR
CN-HAM01-004443,HAM01,PF-HAM01,AR00387,payfree,2026-02-04,1,2.0,6.0,EUR
CN-HAM01-004444,HAM01,SM-HAM01,SM0015,smart,2026-02-04,1,3.0,11.85,EUR
CN-HAM01-004445,HAM01,SM-HAM01,AR00171,smart,2026-02-04,1,3.0,11.85,EUR
CN-HAM01-004446,HAM01,SM-HAM01,AR00081,smart,2026-02-04,1,2.0,5.0,EUR
CN-HAM01-004447,HAM01,SM-HAM01,AR00415,smart,2026-02-04,1,1.0,1.5,EUR
CN-HAM01-004448,HAM01,PF-HAM01,AR90035,payfree,2026-02-05,1,3.0,5.1,EUR
CN-HAM01-004449,HAM01,PF-HAM01,AR00138,payfree,2026-02-05,1,1.0,2.0,EUR
CN-HAM01-004450,HAM01,PF-HAM01,AR00021,payfree,2026-02-05,1,1.0,3.9,EUR
CN-HAM01-004451,HAM01,PF-HAM01,AR00279,payfree,2026-02-05,1,3.0,35.7,EUR
CN-HAM01-004452,HAM01,SM-HAM01,AR00185,smart,2026-02-05,1,3.0,6.75,EUR
CN-HAM01-004453,HAM01,SM-HAM01,AR00404,smart,2026-02-05,1,2.0,2.4,EUR
CN-HAM01-004454,HAM01,PF-HAM01,AR90020,payfree,2026-02-06,1,2.0,3.9,EUR
CN-HAM01-004455,HAM01,PF-HAM01,AR00113,payfree,2026-02-06,1,1.0,1.9,EUR
CN-HAM01-004456,HAM01,SM-HAM01,AR00456,smart,2026-02-06,1,1.0,11.5,EUR
CN-HAM01-004457,HAM01,MO-HAM01,AR00008,smart,2026-02-06,1,3.0,5.4,EUR
CN-HAM01-004458,HAM01,PF-HAM01,AR00271,payfree,2026-02-07,1,2.0,54.0,EUR
CN-HAM01-004459,HAM01,PF-HAM01,AR00178,payfree,2026-02-07,1,1.0,1.4,EUR
CN-HAM01-004460,HAM01,PF-HAM01,AR90008,payfree,2026-02-07,1,1.0,1.4,EUR
CN-HAM01-004461,HAM01,PF-HAM01,AR00415,payfree,2026-02-07,1,3.0,4.5,EUR
CN-HAM01-004462,HAM01,PF-HAM01,AR00098,payfree,2026-02-08,1,2.0,11.5,EUR
CN-HAM01-004463,HAM01,PF-HAM01,AR00120,payfree,2026-02-08,1,2.0,4.0,EUR
CN-HAM01-004464,HAM01,PF-HAM01,AR00061,payfree,2026-02-08,1,3.0,7.5,EUR
CN-HAM01-004465,HAM01,PF-HAM01,AR00371,payfree,2026-02-08,1,2.0,9.9,EUR
CN-HAM01-004466,HAM01,PF-HAM01,AR00090,payfree,2026-02-08,1,3.0,3.9,EUR
CN-HAM01-004467,HAM01,PF-HAM01,AR90002,payfree,2026-02-08,1,3.0,0.24,EUR
CN-HAM01-004468,HAM01,PF-HAM01,AR00417,payfree,2026-02-08,1,1.0,44.0,EUR
CN-HAM01-004469,HAM01,SM-HAM01,AR00317,smart,2026-02-08,1,1.0,2.5,EUR
CN-HAM01-004470,HAM01,SM-HAM01,AR90003,smart,2026-02-08,1,1.0,0.15,EUR
CN-HAM01-004471,HAM01,SM-HAM01,AR00420,smart,2026-02-08,1,3.0,7.8,EUR
CN-HAM01-004472,HAM01,PF-HAM01,AR00031,payfree,2026-02-09,1,1.0,1.5,EUR
CN-HAM01-004473,HAM01,PF-HAM01,AR00244,payfree,2026-02-09,1,1.0,2.5,EUR
CN-HAM01-004474,HAM01,PF-HAM01,AR00356,payfree,2026-02-09,1,3.0,16.5,EUR
CN-HAM01-004475,HAM01,PF-HAM01,AR00389,payfree,2026-02-09,1,2.0,11.0,EUR
CN-HAM01-004476,HAM01,PF-HAM01,AR00228,payfree,2026-02-09,1,1.0,6.9,EUR
CN-HAM01-004477,HAM01,PF-HAM01,AR00024,payfree,2026-02-09,1,2.0,5.0,EUR
CN-HAM01-004478,HAM01,SM-HAM01,AR00292,smart,2026-02-09,1,1.0,2.2,EUR
CN-HAM01-004479,HAM01,SM-HAM01,AR00038,smart,2026-02-09,1,1.0,4.95,EUR
CN-HAM01-004480,HAM01,SM-HAM01,AR00068,smart,2026-02-09,1,3.0,7.5,EUR
CN-HAM01-004481,HAM01,SM-HAM01,AR00194,smart,2026-02-09,1,1.0,1.8,EUR
CN-HAM01-004482,HAM01,PF-HAM01,AR00009,payfree,2026-02-10,1,2.0,2.0,EUR
CN-HAM01-004483,HAM01,PF-HAM01,AR00291,payfree,2026-02-10,1,1.0,2.2,EUR
CN-HAM01-004484,HAM01,PF-HAM01,AR00214,payfree,2026-02-10,1,1.0,1.0,EUR
CN-HAM01-004485,HAM01,PF-HAM01,AR00138,payfree,2026-02-10,1,2.0,4.0,EUR
CN-HAM01-004486,HAM01,PF-HAM01,AR00286,payfree,2026-02-10,1,2.0,2.4,EUR
CN-HAM01-004487,HAM01,PF-HAM01,AR00049,payfree,2026-02-10,1,1.0,8.9,EUR
CN-HAM01-004488,HAM01,SM-HAM01,AR00136,smart,2026-02-10,1,3.0,8.1,EUR
CN-HAM01-004489,HAM01,PF-HAM01,AR00059,payfree,2026-02-11,1,2.0,5.0,EUR
CN-HAM01-004490,HAM01,PF-HAM01,AR00383,payfree,2026-02-11,1,1.0,3.25,EUR
CN-HAM01-004491,HAM01,PF-HAM01,AR00038,payfree,2026-02-11,1,1.0,4.95,EUR
CN-HAM01-004492,HAM01,PF-HAM01,AR90021,payfree,2026-02-11,1,2.0,9.8,EUR
CN-HAM01-004493,HAM01,SM-HAM01,AR00157,smart,2026-02-11,1,2.0,7.6,EUR
CN-HAM01-004494,HAM01,PF-HAM01,AR00140,payfree,2026-02-12,1,3.0,8.7,EUR
CN-HAM01-004495,HAM01,PF-HAM01,SM0015,payfree,2026-02-12,1,3.0,11.85,EUR
CN-HAM01-004496,HAM01,PF-HAM01,AR00356,payfree,2026-02-12,1,1.0,5.5,EUR
CN-HAM01-004497,HAM01,PF-HAM01,AR00375,payfree,2026-02-12,1,2.0,9.9,EUR
CN-HAM01-004498,HAM01,PF-HAM01,AR00129,payfree,2026-02-12,1,3.0,4.2,EUR
CN-HAM01-004499,HAM01,PF-HAM01,AR00157,payfree,2026-02-12,1,3.0,11.4,EUR
CN-HAM01-004500,HAM01,PF-HAM01,AR00221,payfree,2026-02-12,1,2.0,2.0,EUR
CN-HAM01-004501,HAM01,PF-HAM01,AR00067,payfree,2026-02-12,1,1.0,2.5,EUR
CN-HAM01-004502,HAM01,PF-HAM01,AR00332,payfree,2026-02-12,1,1.0,2.25,EUR
CN-HAM01-004503,HAM01,SM-HAM01,AR00149,smart,2026-02-12,1,3.0,16.8,EUR
CN-HAM01-004504,HAM01,PF-HAM01,AR00289,payfree,2026-02-13,1,3.0,6.6,EUR
CN-HAM01-004505,HAM01,SM-HAM01,AR00165,smart,2026-02-13,1,2.0,7.6,EUR
CN-HAM01-004506,HAM01,SM-HAM01,AR00169,smart,2026-02-13,1,3.0,7.5,EUR
CN-HAM01-004507,HAM01,SM-HAM01,AR00381,smart,2026-02-13,1,3.0,11.25,EUR
CN-HAM01-004508,HAM01,SM-HAM01,AR00070,smart,2026-02-13,1,1.0,2.3,EUR
CN-HAM01-004509,HAM01,PF-HAM01,AR00126,payfree,2026-02-14,1,3.0,5.7,EUR
CN-HAM01-004510,HAM01,PF-HAM01,AR00389,payfree,2026-02-14,1,1.0,5.5,EUR
CN-HAM01-004511,HAM01,SM-HAM01,AR00403,smart,2026-02-14,1,2.0,2.4,EUR
CN-HAM01-004512,HAM01,SM-HAM01,AR00176,smart,2026-02-14,1,1.0,1.4,EUR
CN-HAM01-004513,HAM01,SM-HAM01,AR00332,smart,2026-02-14,1,3.0,6.75,EUR
CN-HAM01-004514,HAM01,SM-HAM01,AR00360,smart,2026-02-14,1,2.0,29.8,EUR
CN-HAM01-004515,HAM01,PF-HAM01,AR00018,payfree,2026-02-15,1,2.0,3.6,EUR
CN-HAM01-004516,HAM01,PF-HAM01,AR00301,payfree,2026-02-15,1,1.0,3.95,EUR
CN-HAM01-004517,HAM01,PF-HAM01,AR00059,payfree,2026-02-15,1,1.0,2.5,EUR
CN-HAM01-004518,HAM01,PF-HAM01,AR00417,payfree,2026-02-15,1,3.0,132.0,EUR
CN-HAM01-004519,HAM01,PF-HAM01,AR00166,payfree,2026-02-15,1,1.0,3.8,EUR
CN-HAM01-004520,HAM01,PF-HAM01,AR00306,payfree,2026-02-15,1,3.0,14.1,EUR
CN-HAM01-004521,HAM01,PF-HAM01,AR00282,payfree,2026-02-15,1,3.0,8.85,EUR
CN-HAM01-004522,HAM01,PF-HAM01,AR90033,payfree,2026-02-15,1,1.0,1.2,EUR
CN-HAM01-004523,HAM01,PF-HAM01,AR00001,payfree,2026-02-15,1,1.0,1.0,EUR
CN-HAM01-004524,HAM01,SM-HAM01,AR00390,smart,2026-02-15,1,3.0,132.0,EUR
CN-HAM01-004525,HAM01,MO-HAM01,AR00360,smart,2026-02-15,1,3.0,44.7,EUR
CN-HAM01-004526,HAM01,PF-HAM01,AR00015,payfree,2026-02-16,1,2.0,6.6,EUR
CN-HAM01-004527,HAM01,PF-HAM01,AR90040,payfree,2026-02-16,1,3.0,5.1,EUR
CN-HAM01-004528,HAM01,PF-HAM01,AR00285,payfree,2026-02-16,1,1.0,2.95,EUR
CN-HAM01-004529,HAM01,PF-HAM01,AR00397,payfree,2026-02-16,1,1.0,2.5,EUR
CN-HAM01-004530,HAM01,PF-HAM01,AR00280,payfree,2026-02-16,1,1.0,11.9,EUR
CN-HAM01-004531,HAM01,PF-HAM01,AR00213,payfree,2026-02-16,1,3.0,3.6,EUR
CN-HAM01-004532,HAM01,PF-HAM01,AR00021,payfree,2026-02-16,1,1.0,3.9,EUR
CN-HAM01-004533,HAM01,SM-HAM01,AR00002,smart,2026-02-16,1,1.0,0.5,EUR
CN-HAM01-004534,HAM01,SM-HAM01,AR90019,smart,2026-02-16,1,2.0,3.9,EUR
CN-HAM01-004535,HAM01,PF-HAM01,AR00134,payfree,2026-02-17,1,2.0,7.0,EUR
CN-HAM01-004536,HAM01,PF-HAM01,AR00306,payfree,2026-02-17,1,3.0,14.1,EUR
CN-HAM01-004537,HAM01,SM-HAM01,AR00442,smart,2026-02-17,1,3.0,7.47,EUR
CN-HAM01-004538,HAM01,SM-HAM01,AR00169,smart,2026-02-17,1,3.0,7.5,EUR
CN-HAM01-004539,HAM01,SM-HAM01,AR00033,smart,2026-02-17,1,1.0,3.45,EUR
CN-HAM01-004540,HAM01,PF-HAM01,AR00131,payfree,2026-02-18,1,2.0,13.8,EUR
CN-HAM01-004541,HAM01,PF-HAM01,AR00172,payfree,2026-02-18,1,3.0,11.85,EUR
CN-HAM01-004542,HAM01,SM-HAM01,AR00386,smart,2026-02-18,1,1.0,2.0,EUR
CN-HAM01-004543,HAM01,PF-HAM01,AR00212,payfree,2026-02-19,1,1.0,3.2,EUR
CN-HAM01-004544,HAM01,PF-HAM01,IKA011,payfree,2026-02-19,1,3.0,6.3,EUR
CN-HAM01-004545,HAM01,PF-HAM01,AR00011,payfree,2026-02-19,1,1.0,1.0,EUR
CN-HAM01-004546,HAM01,SM-HAM01,AR00082,smart,2026-02-19,1,2.0,5.8,EUR
CN-HAM01-004547,HAM01,PF-HAM01,AR90021,payfree,2026-02-20,1,2.0,9.8,EUR
CN-HAM01-004548,HAM01,PF-HAM01,AR90031,payfree,2026-02-20,1,2.0,2.4,EUR
CN-HAM01-004549,HAM01,PF-HAM01,AR00035,payfree,2026-02-20,1,2.0,5.0,EUR
CN-HAM01-004550,HAM01,SM-HAM01,AR90015,smart,2026-02-20,1,1.0,1.7,EUR
CN-HAM01-004551,HAM01,PF-HAM01,AR00186,payfree,2026-02-21,1,2.0,5.0,EUR
CN-HAM01-004552,HAM01,PF-HAM01,AR00220,payfree,2026-02-21,1,3.0,3.0,EUR
CN-HAM01-004553,HAM01,PF-HAM01,AR00119,payfree,2026-02-21,1,1.0,3.5,EUR
CN-HAM01-004554,HAM01,PF-HAM01,AR00013,payfree,2026-02-21,1,3.0,5.4,EUR
CN-HAM01-004555,HAM01,PF-HAM01,AR90030,payfree,2026-02-21,1,2.0,3.2,EUR
CN-HAM01-004556,HAM01,PF-HAM01,AR00178,payfree,2026-02-21,1,1.0,1.4,EUR
CN-HAM01-004557,HAM01,PF-HAM01,AR90053,payfree,2026-02-22,1,2.0,4.0,EUR
CN-HAM01-004558,HAM01,PF-HAM01,AR00163,payfree,2026-02-22,1,2.0,7.6,EUR
CN-HAM01-004559,HAM01,PF-HAM01,AR90055,payfree,2026-02-22,1,2.0,3.4,EUR
CN-HAM01-004560,HAM01,PF-HAM01,AR00376,payfree,2026-02-22,1,2.0,8.5,EUR
CN-HAM01-004561,HAM01,SM-HAM01,AR00186,smart,2026-02-22,1,2.0,5.0,EUR
CN-HAM01-004562,HAM01,SM-HAM01,AR00010,smart,2026-02-22,1,2.0,2.0,EUR
CN-HAM01-004563,HAM01,SM-HAM01,AR00185,smart,2026-02-22,1,3.0,6.75,EUR
CN-HAM01-004564,HAM01,PF-HAM01,AR00222,payfree,2026-02-23,1,1.0,1.0,EUR
CN-HAM01-004565,HAM01,PF-HAM01,AR90012,payfree,2026-02-23,1,2.0,3.4,EUR
CN-HAM01-004566,HAM01,PF-HAM01,AR00221,payfree,2026-02-23,1,3.0,3.0,EUR
CN-HAM01-004567,HAM01,PF-HAM01,AR00154,payfree,2026-02-23,1,1.0,3.2,EUR
CN-HAM01-004568,HAM01,SM-HAM01,SM0017,smart,2026-02-23,1,3.0,5.97,EUR
CN-HAM01-004569,HAM01,SM-HAM01,AR00331,smart,2026-02-23,1,2.0,39.0,EUR
CN-HAM01-004570,HAM01,SM-HAM01,AR00275,smart,2026-02-23,1,3.0,7.2,EUR
CN-HAM01-004571,HAM01,SM-HAM01,AR00074,smart,2026-02-23,1,3.0,6.0,EUR
CN-HAM01-004572,HAM01,PF-HAM01,AR00110,payfree,2026-02-24,1,2.0,7.0,EUR
CN-HAM01-004573,HAM01,MO-HAM01,AR00197,smart,2026-02-24,1,3.0,5.4,EUR
CN-HAM01-004574,HAM01,PF-HAM01,AR00066,payfree,2026-02-25,1,1.0,2.5,EUR
CN-HAM01-004575,HAM01,PF-HAM01,AR00243,payfree,2026-02-25,1,1.0,2.5,EUR
CN-HAM01-004576,HAM01,PF-HAM01,AR00018,payfree,2026-02-25,1,1.0,1.8,EUR
CN-HAM01-004577,HAM01,PF-HAM01,AR00175,payfree,2026-02-25,1,1.0,2.5,EUR
CN-HAM01-004578,HAM01,PF-HAM01,AR00050,payfree,2026-02-25,1,1.0,12.9,EUR
CN-HAM01-004579,HAM01,MO-HAM01,AR00198,smart,2026-02-25,1,3.0,6.0,EUR
CN-HAM01-004580,HAM01,PF-HAM01,AR90011,payfree,2026-02-26,1,2.0,3.4,EUR
CN-HAM01-004581,HAM01,PF-HAM01,AR90040,payfree,2026-02-26,1,2.0,3.4,EUR
CN-HAM01-004582,HAM01,PF-HAM01,AR00140,payfree,2026-02-26,1,2.0,5.8,EUR
CN-HAM01-004583,HAM01,PF-HAM01,AR00022,payfree,2026-02-26,1,2.0,7.8,EUR
