ID,store_ID,article_ID,businessDate,bookStock,countedStock,onOrder,daysOfSupply
IV-MUC01-AR00002-2026-06-15,MUC01,AR00002,2026-06-15,5.366,5.296,0.0,99.0
IV-MUC01-AR00002-2026-06-16,MUC01,AR00002,2026-06-16,3.503,2.839,0.0,65.3
IV-MUC01-AR00002-2026-06-17,MUC01,AR00002,2026-06-17,3.633,2.945,3.0,67.73
IV-MUC01-AR00002-2026-06-18,MUC01,AR00002,2026-06-18,5.714,5.418,3.0,99.0
IV-MUC01-AR00002-2026-06-19,MUC01,AR00002,2026-06-19,2.772,2.7,2.0,62.1
IV-MUC01-AR00002-2026-06-20,MUC01,AR00002,2026-06-20,5.924,5.818,1.0,99.0
IV-MUC01-AR00002-2026-06-21,MUC01,AR00002,2026-06-21,4.819,4.029,3.0,92.67
IV-MUC01-AR00002-2026-06-22,MUC01,AR00002,2026-06-22,5.292,4.498,2.0,99.0
IV-MUC01-AR00002-2026-06-23,MUC01,AR00002,2026-06-23,1.088,0.755,1.0,17.37
IV-MUC01-AR00002-2026-06-24,MUC01,AR00002,2026-06-24,6.022,5.429,3.0,99.0
IV-MUC01-AR00002-2026-06-25,MUC01,AR00002,2026-06-25,4.663,3.861,3.0,88.8
IV-MUC01-AR00002-2026-06-26,MUC01,AR00002,2026-06-26,4.198,3.376,2.0,77.65
IV-MUC01-AR00002-2026-06-27,MUC01,AR00002,2026-06-27,3.579,2.931,2.0,67.41
IV-MUC01-AR00002-2026-06-28,MUC01,AR00002,2026-06-28,3.431,3.214,3.0,73.92
IV-MUC01-AR00002-2026-06-29,MUC01,AR00002,2026-06-29,3.351,2.621,2.0,60.28
IV-MUC01-AR00002-2026-06-30,MUC01,AR00002,2026-06-30,5.875,5.748,1.0,99.0
IV-MUC01-AR00002-2026-07-01,MUC01,AR00002,2026-07-01,4.238,3.368,2.0,77.46
IV-MUC01-AR00002-2026-07-02,MUC01,AR00002,2026-07-02,3.862,3.308,0.0,76.08
IV-MUC01-AR00002-2026-07-03,MUC01,AR00002,2026-07-03,6.036,5.701,3.0,99.0
IV-MUC01-AR00027-2026-06-13,MUC01,AR00027,2026-06-13,4.329,4.084,2.0,93.93
IV-MUC01-AR00027-2026-06-14,MUC01,AR00027,2026-06-14,4.186,3.331,3.0,76.61
IV-MUC01-AR00027-2026-06-15,MUC01,AR00027,2026-06-15,5.913,5.722,2.0,99.0
IV-MUC01-AR00027-2026-06-16,MUC01,AR00027,2026-06-16,2.694,2.033,2.0,46.76
IV-MUC01-AR00027-2026-06-17,MUC01,AR00027,2026-06-17,2.486,1.892,3.0,43.52
IV-MUC01-AR00027-2026-06-18,MUC01,AR00027,2026-06-18,1.867,1.625,0.0,37.38
IV-MUC01-AR00027-2026-06-19,MUC01,AR00027,2026-06-19,4.911,4.322,1.0,99.0
IV-MUC01-AR00027-2026-06-20,MUC01,AR00027,2026-06-20,6.609,5.715,2.0,99.0
IV-MUC01-AR00027-2026-06-21,MUC01,AR00027,2026-06-21,2.488,2.333,2.0,53.66
IV-MUC01-AR00027-2026-06-22,MUC01,AR00027,2026-06-22,2.898,2.05,0.0,47.15
IV-MUC01-AR00027-2026-06-23,MUC01,AR00027,2026-06-23,4.17,3.838,2.0,88.27
IV-MUC01-AR00027-2026-06-24,MUC01,AR00027,2026-06-24,6.106,5.868,3.0,99.0
IV-MUC01-AR00027-2026-06-25,MUC01,AR00027,2026-06-25,1.046,0.694,0.0,15.96
IV-MUC01-AR00027-2026-06-26,MUC01,AR00027,2026-06-26,3.677,3.657,1.0,84.11
IV-MUC01-AR00027-2026-06-27,MUC01,AR00027,2026-06-27,4.405,4.153,2.0,95.52
IV-MUC01-AR00027-2026-06-28,MUC01,AR00027,2026-06-28,5.479,4.647,0.0,99.0
IV-MUC01-AR00027-2026-06-29,MUC01,AR00027,2026-06-29,4.467,3.841,1.0,88.34
IV-MUC01-AR00027-2026-06-30,MUC01,AR00027,2026-06-30,3.281,2.699,2.0,62.08
IV-MUC01-AR00027-2026-07-01,MUC01,AR00027,2026-07-01,5.344,4.816,3.0,99.0
IV-MUC01-AR00027-2026-07-02,MUC01,AR00027,2026-07-02,3.554,2.879,0.0,66.22
IV-MUC01-AR00027-2026-07-03,MUC01,AR00027,2026-07-03,6.313,5.721,1.0,99.0
IV-MUC01-AR00203-2026-06-13,MUC01,AR00203,2026-06-13,8.0,7.189,8.0,99.0
IV-MUC01-AR00203-2026-06-14,MUC01,AR00203,2026-06-14,8.0,7.328,8.0,99.0
IV-MUC01-AR00203-2026-06-15,MUC01,AR00203,2026-06-15,8.0,7.701,8.0,99.0
IV-MUC01-AR00203-2026-06-16,MUC01,AR00203,2026-06-16,8.0,7.726,8.0,99.0
IV-MUC01-AR00203-2026-06-17,MUC01,AR00203,2026-06-17,8.0,7.236,8.0,99.0
IV-MUC01-AR00203-2026-06-18,MUC01,AR00203,2026-06-18,8.0,7.817,8.0,99.0
IV-MUC01-AR00203-2026-06-19,MUC01,AR00203,2026-06-19,8.0,7.377,8.0,99.0
IV-MUC01-AR00203-2026-06-20,MUC01,AR00203,2026-06-20,8.0,7.564,8.0,99.0
IV-MUC01-AR00203-2026-06-21,MUC01,AR00203,2026-06-21,8.0,7.368,8.0,99.0
IV-MUC01-AR00203-2026-06-22,MUC01,AR00203,2026-06-22,8.0,7.342,8.0,99.0
IV-MUC01-AR00203-2026-06-23,MUC01,AR00203,2026-06-23,8.0,7.556,8.0,99.0
IV-MUC01-AR00203-2026-06-24,MUC01,AR00203,2026-06-24,8.0,7.773,8.0,99.0
IV-MUC01-AR00203-2026-06-25,MUC01,AR00203,2026-06-25,8.0,7.783,8.0,99.0
IV-MUC01-AR00203-2026-06-26,MUC01,AR00203,2026-06-26,8.0,7.837,8.0,99.0
IV-MUC01-AR00203-2026-06-27,MUC01,AR00203,2026-06-27,8.0,7.328,8.0,99.0
IV-MUC01-AR00203-2026-06-28,MUC01,AR00203,2026-06-28,8.0,7.922,8.0,99.0
IV-MUC01-AR00203-2026-06-29,MUC01,AR00203,2026-06-29,8.0,7.722,8.0,99.0
IV-MUC01-AR00203-2026-06-30,MUC01,AR00203,2026-06-30,8.0,7.128,8.0,99.0
IV-MUC01-AR00203-2026-07-01,MUC01,AR00203,2026-07-01,8.0,7.343,8.0,99.0
IV-MUC01-AR00203-2026-07-02,MUC01,AR00203,2026-07-02,8.0,7.872,8.0,99.0
IV-MUC01-AR00203-2026-07-03,MUC01,AR00203,2026-07-03,8.0,7.556,8.0,99.0
IV-MUC01-AR00129-2026-06-13,MUC01,AR00129,2026-06-13,4.542,4.174,0.0,96.0
IV-MUC01-AR00129-2026-06-14,MUC01,AR00129,2026-06-14,5.696,5.283,0.0,99.0
IV-MUC01-AR00129-2026-06-15,MUC01,AR00129,2026-06-15,1.56,0.723,2.0,16.63
IV-MUC01-AR00129-2026-06-16,MUC01,AR00129,2026-06-16,3.183,3.089,0.0,71.05
IV-MUC01-AR00129-2026-06-17,MUC01,AR00129,2026-06-17,2.169,1.918,0.0,44.11
IV-MUC01-AR00129-2026-06-18,MUC01,AR00129,2026-06-18,3.622,3.211,0.0,73.85
IV-MUC01-AR00129-2026-06-19,MUC01,AR00129,2026-06-19,4.114,3.386,3.0,77.88
IV-MUC01-AR00129-2026-06-20,MUC01,AR00129,2026-06-20,4.586,4.157,3.0,95.61
IV-MUC01-AR00129-2026-06-21,MUC01,AR00129,2026-06-21,3.852,3.34,0.0,76.82
IV-MUC01-AR00129-2026-06-22,MUC01,AR00129,2026-06-22,5.546,4.862,0.0,99.0
IV-MUC01-AR00129-2026-06-23,MUC01,AR00129,2026-06-23,6.83,6.76,0.0,99.0
IV-MUC01-AR00129-2026-06-24,MUC01,AR00129,2026-06-24,0.705,0.674,3.0,15.5
IV-MUC01-AR00129-2026-06-25,MUC01,AR00129,2026-06-25,5.456,5.013,3.0,99.0
IV-MUC01-AR00129-2026-06-26,MUC01,AR00129,2026-06-26,1.146,1.092,0.0,25.12
IV-MUC01-AR00129-2026-06-27,MUC01,AR00129,2026-06-27,6.11,5.696,2.0,99.0
IV-MUC01-AR00129-2026-06-28,MUC01,AR00129,2026-06-28,4.127,3.551,2.0,81.67
IV-MUC01-AR00129-2026-06-29,MUC01,AR00129,2026-06-29,4.698,4.421,0.0,99.0
IV-MUC01-AR00129-2026-06-30,MUC01,AR00129,2026-06-30,5.97,5.829,2.0,99.0
IV-MUC01-AR00129-2026-07-01,MUC01,AR00129,2026-07-01,4.717,4.645,0.0,99.0
IV-MUC01-AR00129-2026-07-02,MUC01,AR00129,2026-07-02,1.702,1.358,0.0,31.23
IV-MUC01-AR00129-2026-07-03,MUC01,AR00129,2026-07-03,6.03,5.452,1.0,99.0
IV-MUC01-AR00151-2026-06-13,MUC01,AR00151,2026-06-13,1.414,0.912,0.0,20.98
IV-MUC01-AR00151-2026-06-14,MUC01,AR00151,2026-06-14,1.362,0.951,3.0,21.87
IV-MUC01-AR00151-2026-06-15,MUC01,AR00151,2026-06-15,2.683,1.958,0.0,45.03
IV-MUC01-AR00151-2026-06-16,MUC01,AR00151,2026-06-16,5.653,5.641,1.0,99.0
IV-MUC01-AR00151-2026-06-17,MUC01,AR00151,2026-06-17,4.285,3.847,1.0,88.48
IV-MUC01-AR00151-2026-06-18,MUC01,AR00151,2026-06-18,3.93,3.916,3.0,90.07
IV-MUC01-AR00151-2026-06-19,MUC01,AR00151,2026-06-19,4.87,3.972,1.0,91.36
IV-MUC01-AR00151-2026-06-20,MUC01,AR00151,2026-06-20,2.361,1.945,1.0,44.73
IV-MUC01-AR00151-2026-06-21,MUC01,AR00151,2026-06-21,2.762,2.206,1.0,50.74
IV-MUC01-AR00151-2026-06-22,MUC01,AR00151,2026-06-22,6.785,6.136,2.0,99.0
IV-MUC01-AR00151-2026-06-23,MUC01,AR00151,2026-06-23,6.067,5.726,0.0,99.0
IV-MUC01-AR00151-2026-06-24,MUC01,AR00151,2026-06-24,4.078,3.425,0.0,78.77
IV-MUC01-AR00151-2026-06-25,MUC01,AR00151,2026-06-25,3.699,3.647,0.0,83.88
IV-MUC01-AR00151-2026-06-26,MUC01,AR00151,2026-06-26,3.813,3.417,1.0,78.59
IV-MUC01-AR00151-2026-06-27,MUC01,AR00151,2026-06-27,3.444,2.678,0.0,61.59
IV-MUC01-AR00151-2026-06-28,MUC01,AR00151,2026-06-28,4.41,3.559,3.0,81.86
IV-MUC01-AR00151-2026-06-29,MUC01,AR00151,2026-06-29,2.291,1.534,3.0,35.28
IV-MUC01-AR00151-2026-06-30,MUC01,AR00151,2026-06-30,2.377,1.675,3.0,38.52
IV-MUC01-AR00151-2026-07-01,MUC01,AR00151,2026-07-01,4.814,4.26,3.0,97.98
IV-MUC01-AR00151-2026-07-02,MUC01,AR00151,2026-07-02,4.706,3.913,3.0,90.0
IV-MUC01-AR00151-2026-07-03,MUC01,AR00151,2026-07-03,4.018,3.467,0.0,79.74
IV-MUC01-AR00320-2026-06-13,MUC01,AR00320,2026-06-13,2.447,1.79,2.0,41.17
IV-MUC01-AR00320-2026-06-14,MUC01,AR00320,2026-06-14,3.059,2.615,1.0,60.15
IV-MUC01-AR00320-2026-06-15,MUC01,AR00320,2026-06-15,4.208,4.067,0.0,93.54
IV-MUC01-AR00320-2026-06-16,MUC01,AR00320,2026-06-16,5.796,5.719,1.0,99.0
IV-MUC01-AR00320-2026-06-17,MUC01,AR00320,2026-06-17,5.7,5.552,2.0,99.0
IV-MUC01-AR00320-2026-06-18,MUC01,AR00320,2026-06-18,4.252,3.36,1.0,77.28
IV-MUC01-AR00320-2026-06-19,MUC01,AR00320,2026-06-19,1.234,0.935,0.0,21.51
IV-MUC01-AR00320-2026-06-20,MUC01,AR00320,2026-06-20,2.556,2.232,1.0,51.34
IV-MUC01-AR00320-2026-06-21,MUC01,AR00320,2026-06-21,2.963,2.491,2.0,57.29
IV-MUC01-AR00320-2026-06-22,MUC01,AR00320,2026-06-22,2.991,2.652,2.0,61.0
IV-MUC01-AR00320-2026-06-23,MUC01,AR00320,2026-06-23,6.2,5.983,3.0,99.0
IV-MUC01-AR00320-2026-06-24,MUC01,AR00320,2026-06-24,4.068,3.817,3.0,87.79
IV-MUC01-AR00320-2026-06-25,MUC01,AR00320,2026-06-25,2.057,1.545,0.0,35.53
IV-MUC01-AR00320-2026-06-26,MUC01,AR00320,2026-06-26,5.311,4.69,2.0,99.0
IV-MUC01-AR00320-2026-06-27,MUC01,AR00320,2026-06-27,2.94,2.044,0.0,47.01
IV-MUC01-AR00320-2026-06-28,MUC01,AR00320,2026-06-28,1.977,1.833,1.0,42.16
IV-MUC01-AR00320-2026-06-29,MUC01,AR00320,2026-06-29,4.12,3.394,0.0,78.06
IV-MUC01-AR00320-2026-06-30,MUC01,AR00320,2026-06-30,0.792,0.389,2.0,8.95
IV-MUC01-AR00320-2026-07-01,MUC01,AR00320,2026-07-01,1.643,1.254,1.0,28.84
IV-MUC01-AR00320-2026-07-02,MUC01,AR00320,2026-07-02,1.691,0.933,3.0,21.46
IV-MUC01-AR00320-2026-07-03,MUC01,AR00320,2026-07-03,0.892,0.224,0.0,5.15
IV-MUC01-AR00154-2026-06-13,MUC01,AR00154,2026-06-13,2.246,1.444,1.0,37.96
IV-MUC01-AR00154-2026-06-14,MUC01,AR00154,2026-06-14,3.354,3.063,3.0,80.51
IV-MUC01-AR00154-2026-06-15,MUC01,AR00154,2026-06-15,4.794,4.213,1.0,99.0
IV-MUC01-AR00154-2026-06-16,MUC01,AR00154,2026-06-16,2.485,2.437,2.0,64.06
IV-MUC01-AR00154-2026-06-17,MUC01,AR00154,2026-06-17,4.963,4.468,2.0,99.0
IV-MUC01-AR00154-2026-06-18,MUC01,AR00154,2026-06-18,3.616,3.105,2.0,81.62
IV-MUC01-AR00154-2026-06-19,MUC01,AR00154,2026-06-19,4.738,4.507,1.0,99.0
IV-MUC01-AR00154-2026-06-20,MUC01,AR00154,2026-06-20,2.872,2.066,3.0,54.31
IV-MUC01-AR00154-2026-06-21,MUC01,AR00154,2026-06-21,4.491,4.276,2.0,99.0
IV-MUC01-AR00154-2026-06-22,MUC01,AR00154,2026-06-22,6.102,5.489,2.0,99.0
IV-MUC01-AR00154-2026-06-23,MUC01,AR00154,2026-06-23,2.279,1.456,1.0,38.27
IV-MUC01-AR00154-2026-06-24,MUC01,AR00154,2026-06-24,6.875,6.737,1.0,99.0
IV-MUC01-AR00154-2026-06-25,MUC01,AR00154,2026-06-25,3.731,3.276,1.0,86.11
IV-MUC01-AR00154-2026-06-26,MUC01,AR00154,2026-06-26,3.563,3.255,3.0,85.56
IV-MUC01-AR00154-2026-06-27,MUC01,AR00154,2026-06-27,2.746,2.121,0.0,55.75
IV-MUC01-AR00154-2026-06-28,MUC01,AR00154,2026-06-28,6.385,6.194,0.0,99.0
IV-MUC01-AR00154-2026-06-29,MUC01,AR00154,2026-06-29,4.143,3.759,1.0,98.81
IV-MUC01-AR00154-2026-06-30,MUC01,AR00154,2026-06-30,3.741,3.688,1.0,96.94
IV-MUC01-AR00154-2026-07-01,MUC01,AR00154,2026-07-01,3.662,3.54,2.0,93.05
IV-MUC01-AR00154-2026-07-02,MUC01,AR00154,2026-07-02,6.842,6.28,3.0,99.0
IV-MUC01-AR00154-2026-07-03,MUC01,AR00154,2026-07-03,4.229,3.927,1.0,99.0
IV-MUC01-AR00056-2026-06-13,MUC01,AR00056,2026-06-13,2.869,1.992,3.0,52.36
IV-MUC01-AR00056-2026-06-14,MUC01,AR00056,2026-06-14,3.988,3.385,0.0,88.98
IV-MUC01-AR00056-2026-06-15,MUC01,AR00056,2026-06-15,4.051,3.393,0.0,89.19
IV-MUC01-AR00056-2026-06-16,MUC01,AR00056,2026-06-16,4.531,4.196,0.0,99.0
IV-MUC01-AR00056-2026-06-17,MUC01,AR00056,2026-06-17,6.036,5.54,2.0,99.0
IV-MUC01-AR00056-2026-06-18,MUC01,AR00056,2026-06-18,3.12,2.815,3.0,73.99
IV-MUC01-AR00056-2026-06-19,MUC01,AR00056,2026-06-19,4.489,4.109,0.0,99.0
IV-MUC01-AR00056-2026-06-20,MUC01,AR00056,2026-06-20,2.281,2.169,1.0,57.01
IV-MUC01-AR00056-2026-06-21,MUC01,AR00056,2026-06-21,2.934,2.725,0.0,71.63
IV-MUC01-AR00056-2026-06-22,MUC01,AR00056,2026-06-22,2.47,1.817,0.0,47.76
IV-MUC01-AR00056-2026-06-23,MUC01,AR00056,2026-06-23,6.068,6.012,2.0,99.0
IV-MUC01-AR00056-2026-06-24,MUC01,AR00056,2026-06-24,2.521,2.499,2.0,65.69
IV-MUC01-AR00056-2026-06-25,MUC01,AR00056,2026-06-25,6.818,6.049,1.0,99.0
IV-MUC01-AR00056-2026-06-26,MUC01,AR00056,2026-06-26,5.846,5.575,3.0,99.0
IV-MUC01-AR00056-2026-06-27,MUC01,AR00056,2026-06-27,4.425,4.1,1.0,99.0
IV-MUC01-AR00056-2026-06-28,MUC01,AR00056,2026-06-28,5.899,5.58,2.0,99.0
IV-MUC01-AR00056-2026-06-29,MUC01,AR00056,2026-06-29,2.647,2.305,1.0,60.59
IV-MUC01-AR00056-2026-06-30,MUC01,AR00056,2026-06-30,3.602,3.431,3.0,90.19
IV-MUC01-AR00056-2026-07-01,MUC01,AR00056,2026-07-01,5.924,5.062,1.0,99.0
IV-MUC01-AR00056-2026-07-02,MUC01,AR00056,2026-07-02,4.238,3.487,3.0,91.66
IV-MUC01-AR00056-2026-07-03,MUC01,AR00056,2026-07-03,1.079,0.721,0.0,18.95
IV-MUC01-AR00158-2026-06-13,MUC01,AR00158,2026-06-13,6.0,5.919,6.0,99.0
IV-MUC01-AR00158-2026-06-14,MUC01,AR00158,2026-06-14,6.0,5.475,6.0,99.0
IV-MUC01-AR00158-2026-06-15,MUC01,AR00158,2026-06-15,6.0,5.818,6.0,99.0
IV-MUC01-AR00158-2026-06-16,MUC01,AR00158,2026-06-16,6.0,5.603,6.0,99.0
IV-MUC01-AR00158-2026-06-17,MUC01,AR00158,2026-06-17,6.0,5.56,6.0,99.0
IV-MUC01-AR00158-2026-06-18,MUC01,AR00158,2026-06-18,6.0,5.178,6.0,99.0
IV-MUC01-AR00158-2026-06-19,MUC01,AR00158,2026-06-19,6.0,5.988,6.0,99.0
IV-MUC01-AR00158-2026-06-20,MUC01,AR00158,2026-06-20,6.0,5.263,6.0,99.0
IV-MUC01-AR00158-2026-06-21,MUC01,AR00158,2026-06-21,6.0,5.315,6.0,99.0
IV-MUC01-AR00158-2026-06-22,MUC01,AR00158,2026-06-22,6.0,5.913,6.0,99.0
IV-MUC01-AR00158-2026-06-23,MUC01,AR00158,2026-06-23,6.0,5.849,6.0,99.0
IV-MUC01-AR00158-2026-06-24,MUC01,AR00158,2026-06-24,6.0,5.669,6.0,99.0
IV-MUC01-AR00158-2026-06-25,MUC01,AR00158,2026-06-25,6.0,5.528,6.0,99.0
IV-MUC01-AR00158-2026-06-26,MUC01,AR00158,2026-06-26,6.0,5.285,6.0,99.0
IV-MUC01-AR00158-2026-06-27,MUC01,AR00158,2026-06-27,6.0,5.925,6.0,99.0
IV-MUC01-AR00158-2026-06-28,MUC01,AR00158,2026-06-28,6.0,5.539,6.0,99.0
IV-MUC01-AR00158-2026-06-29,MUC01,AR00158,2026-06-29,6.0,5.151,6.0,99.0
IV-MUC01-AR00158-2026-06-30,MUC01,AR00158,2026-06-30,6.0,5.749,6.0,99.0
IV-MUC01-AR00158-2026-07-01,MUC01,AR00158,2026-07-01,6.0,5.143,6.0,99.0
IV-MUC01-AR00158-2026-07-02,MUC01,AR00158,2026-07-02,6.0,5.177,6.0,99.0
IV-MUC01-AR00158-2026-07-03,MUC01,AR00158,2026-07-03,6.0,5.821,6.0,99.0
IV-MUC01-AR90008-2026-06-13,MUC01,AR90008,2026-06-13,4.289,3.819,1.0,99.0
IV-MUC01-AR90008-2026-06-14,MUC01,AR90008,2026-06-14,1.682,1.056,3.0,27.76
IV-MUC01-AR90008-2026-06-15,MUC01,AR90008,2026-06-15,3.055,2.485,2.0,65.32
IV-MUC01-AR90008-2026-06-16,MUC01,AR90008,2026-06-16,2.006,1.211,2.0,31.83
IV-MUC01-AR90008-2026-06-17,MUC01,AR90008,2026-06-17,5.115,4.459,3.0,99.0
IV-MUC01-AR90008-2026-06-18,MUC01,AR90008,2026-06-18,1.711,1.156,0.0,30.39
IV-MUC01-AR90008-2026-06-19,MUC01,AR90008,2026-06-19,3.769,3.036,0.0,79.8
IV-MUC01-AR90008-2026-06-20,MUC01,AR90008,2026-06-20,6.355,5.551,2.0,99.0
IV-MUC01-AR90008-2026-06-21,MUC01,AR90008,2026-06-21,6.94,6.76,1.0,99.0
IV-MUC01-AR90008-2026-06-22,MUC01,AR90008,2026-06-22,2.815,2.711,0.0,71.26
IV-MUC01-AR90008-2026-06-23,MUC01,AR90008,2026-06-23,3.974,3.695,2.0,97.13
IV-MUC01-AR90008-2026-06-24,MUC01,AR90008,2026-06-24,2.555,1.998,3.0,52.52
IV-MUC01-AR90008-2026-06-25,MUC01,AR90008,2026-06-25,5.63,5.453,1.0,99.0
IV-MUC01-AR90008-2026-06-26,MUC01,AR90008,2026-06-26,3.106,2.92,3.0,76.75
IV-MUC01-AR90008-2026-06-27,MUC01,AR90008,2026-06-27,4.168,3.794,1.0,99.0
IV-MUC01-AR90008-2026-06-28,MUC01,AR90008,2026-06-28,4.267,3.599,0.0,94.6
IV-MUC01-AR90008-2026-06-29,MUC01,AR90008,2026-06-29,4.477,4.238,1.0,99.0
IV-MUC01-AR90008-2026-06-30,MUC01,AR90008,2026-06-30,4.256,4.188,0.0,99.0
IV-MUC01-AR90008-2026-07-01,MUC01,AR90008,2026-07-01,2.723,2.159,3.0,56.75
IV-MUC01-AR90008-2026-07-02,MUC01,AR90008,2026-07-02,4.245,3.739,2.0,98.28
IV-MUC01-AR90008-2026-07-03,MUC01,AR90008,2026-07-03,5.78,5.505,1.0,99.0
IV-MUC01-AR00397-2026-06-13,MUC01,AR00397,2026-06-13,4.084,3.362,2.0,88.37
IV-MUC01-AR00397-2026-06-14,MUC01,AR00397,2026-06-14,2.076,1.781,2.0,46.81
IV-MUC01-AR00397-2026-06-15,MUC01,AR00397,2026-06-15,4.789,4.473,2.0,99.0
IV-MUC01-AR00397-2026-06-16,MUC01,AR00397,2026-06-16,4.705,4.374,1.0,99.0
IV-MUC01-AR00397-2026-06-17,MUC01,AR00397,2026-06-17,4.256,3.79,2.0,99.0
IV-MUC01-AR00397-2026-06-18,MUC01,AR00397,2026-06-18,4.18,3.516,2.0,92.42
IV-MUC01-AR00397-2026-06-19,MUC01,AR00397,2026-06-19,3.223,2.403,0.0,63.16
IV-MUC01-AR00397-2026-06-20,MUC01,AR00397,2026-06-20,3.586,2.967,0.0,77.99
IV-MUC01-AR00397-2026-06-21,MUC01,AR00397,2026-06-21,2.909,2.39,2.0,62.82
IV-MUC01-AR00397-2026-06-22,MUC01,AR00397,2026-06-22,4.2,3.548,3.0,93.26
IV-MUC01-AR00397-2026-06-23,MUC01,AR00397,2026-06-23,3.128,2.599,3.0,68.32
IV-MUC01-AR00397-2026-06-24,MUC01,AR00397,2026-06-24,1.669,1.165,2.0,30.62
IV-MUC01-AR00397-2026-06-25,MUC01,AR00397,2026-06-25,4.815,4.284,3.0,99.0
IV-MUC01-AR00397-2026-06-26,MUC01,AR00397,2026-06-26,1.67,1.468,1.0,38.59
IV-MUC01-AR00397-2026-06-27,MUC01,AR00397,2026-06-27,2.55,2.532,3.0,66.56
IV-MUC01-AR00397-2026-06-28,MUC01,AR00397,2026-06-28,2.943,2.097,0.0,55.12
IV-MUC01-AR00397-2026-06-29,MUC01,AR00397,2026-06-29,4.301,3.452,1.0,90.74
IV-MUC01-AR00397-2026-06-30,MUC01,AR00397,2026-06-30,3.379,3.161,1.0,83.09
IV-MUC01-AR00397-2026-07-01,MUC01,AR00397,2026-07-01,4.87,4.226,3.0,99.0
IV-MUC01-AR00397-2026-07-02,MUC01,AR00397,2026-07-02,4.26,3.521,2.0,92.55
IV-MUC01-AR00397-2026-07-03,MUC01,AR00397,2026-07-03,1.283,0.704,1.0,18.51
IV-MUC01-AR00057-2026-06-13,MUC01,AR00057,2026-06-13,3.721,3.2,1.0,84.11
IV-MUC01-AR00057-2026-06-14,MUC01,AR00057,2026-06-14,4.374,3.556,2.0,93.47
IV-MUC01-AR00057-2026-06-15,MUC01,AR00057,2026-06-15,1.082,0.266,3.0,6.99
IV-MUC01-AR00057-2026-06-16,MUC01,AR00057,2026-06-16,1.525,1.311,2.0,34.46
IV-MUC01-AR00057-2026-06-17,MUC01,AR00057,2026-06-17,3.427,2.618,0.0,68.82
IV-MUC01-AR00057-2026-06-18,MUC01,AR00057,2026-06-18,5.392,4.871,3.0,99.0
IV-MUC01-AR00057-2026-06-19,MUC01,AR00057,2026-06-19,4.665,4.56,2.0,99.0
IV-MUC01-AR00057-2026-06-20,MUC01,AR00057,2026-06-20,5.49,5.248,3.0,99.0
IV-MUC01-AR00057-2026-06-21,MUC01,AR00057,2026-06-21,5.608,5.243,2.0,99.0
IV-MUC01-AR00057-2026-06-22,MUC01,AR00057,2026-06-22,1.528,0.644,2.0,16.93
IV-MUC01-AR00057-2026-06-23,MUC01,AR00057,2026-06-23,6.346,5.636,1.0,99.0
IV-MUC01-AR00057-2026-06-24,MUC01,AR00057,2026-06-24,6.964,6.922,2.0,99.0
IV-MUC01-AR00057-2026-06-25,MUC01,AR00057,2026-06-25,4.744,4.449,0.0,99.0
IV-MUC01-AR00057-2026-06-26,MUC01,AR00057,2026-06-26,1.695,1.284,3.0,33.75
IV-MUC01-AR00057-2026-06-27,MUC01,AR00057,2026-06-27,2.242,1.899,2.0,49.92
IV-MUC01-AR00057-2026-06-28,MUC01,AR00057,2026-06-28,6.433,5.656,3.0,99.0
IV-MUC01-AR00057-2026-06-29,MUC01,AR00057,2026-06-29,3.34,2.613,0.0,68.68
IV-MUC01-AR00057-2026-06-30,MUC01,AR00057,2026-06-30,2.645,2.304,3.0,60.56
IV-MUC01-AR00057-2026-07-01,MUC01,AR00057,2026-07-01,2.435,2.188,2.0,57.51
IV-MUC01-AR00057-2026-07-02,MUC01,AR00057,2026-07-02,1.195,0.598,2.0,15.72
IV-MUC01-AR00057-2026-07-03,MUC01,AR00057,2026-07-03,2.299,1.584,0.0,41.64
IV-MUC01-AR00090-2026-06-13,MUC01,AR00090,2026-06-13,3.335,2.819,0.0,74.1
IV-MUC01-AR00090-2026-06-14,MUC01,AR00090,2026-06-14,2.477,2.074,1.0,54.52
IV-MUC01-AR00090-2026-06-15,MUC01,AR00090,2026-06-15,3.182,2.427,0.0,63.8
IV-MUC01-AR00090-2026-06-16,MUC01,AR00090,2026-06-16,3.603,3.296,1.0,86.64
IV-MUC01-AR00090-2026-06-17,MUC01,AR00090,2026-06-17,5.686,4.896,0.0,99.0
IV-MUC01-AR00090-2026-06-18,MUC01,AR00090,2026-06-18,3.304,3.207,2.0,84.3
IV-MUC01-AR00090-2026-06-19,MUC01,AR00090,2026-06-19,4.108,4.004,1.0,99.0
IV-MUC01-AR00090-2026-06-20,MUC01,AR00090,2026-06-20,3.518,3.26,2.0,85.69
IV-MUC01-AR00090-2026-06-21,MUC01,AR00090,2026-06-21,6.531,5.755,3.0,99.0
IV-MUC01-AR00090-2026-06-22,MUC01,AR00090,2026-06-22,3.489,3.299,2.0,86.72
IV-MUC01-AR00090-2026-06-23,MUC01,AR00090,2026-06-23,5.619,4.976,1.0,99.0
IV-MUC01-AR00090-2026-06-24,MUC01,AR00090,2026-06-24,5.361,5.162,2.0,99.0
IV-MUC01-AR00090-2026-06-25,MUC01,AR00090,2026-06-25,7.15,7.044,1.0,99.0
